game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
2052100191,2021-12-20,BIR,GRG,1,12,0,,,period_start,0,False,False,,,,
2052100191,2021-12-20,BIR,GRG,1,12,0,,BIR,jump_ball,0,False,False,Jump Ball Cheatham vs. Cornelie: Tip to Camper,,,
2052100191,2021-12-20,BIR,GRG,1,11,46,GRG,GRG,tov,39,False,False,,John Step Out of Bounds Turnover (P1.T1),,
2052100191,2021-12-20,BIR,GRG,1,11,24,BIR,BIR,fg3_make,1,False,False,Alvarado 28' 3PT Jump Shot (3 PTS) (Harper 1 AST),,0,3
2052100191,2021-12-20,BIR,GRG,1,10,59,GRG,GRG,fg3_make,80,False,False,,John 3PT Step Back Jump Shot (3 PTS) (Camper 1 AST),3,3
2052100191,2021-12-20,BIR,GRG,1,10,35,BIR,BIR,fg3_make,1,False,False,Young 26' 3PT Jump Shot (3 PTS) (Cheatham 1 AST),,3,6
2052100191,2021-12-20,BIR,GRG,1,10,22,GRG,GRG,fg3_miss,1,False,False,,MISS John 25' 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,10,18,BIR,BIR,reb,0,False,False,Cheatham REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,10,9,BIR,BIR,fg3_make,1,False,False,Cheatham 26' 3PT Jump Shot (3 PTS) (Harper 2 AST),,3,9
2052100191,2021-12-20,BIR,GRG,1,9,53,GRG,GRG,fg3_miss,1,False,False,,MISS Cornelie 26' 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,9,52,BIR,BIR,reb,0,False,False,SQUADRON Rebound,,,
2052100191,2021-12-20,BIR,GRG,1,9,34,BIR,BIR,fg_make,9,False,False,Cheatham 8' Driving Dunk (5 PTS) (Alvarado 1 AST),,3,11
2052100191,2021-12-20,BIR,GRG,1,9,24,GRG,GRG,fg3_miss,1,False,False,,MISS Stephenson 25' 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,9,22,BIR,BIR,reb,0,False,False,SQUADRON Rebound,,,
2052100191,2021-12-20,BIR,GRG,1,9,11,BIR,BIR,fg_miss,6,True,False,MISS Alvarado 8' Driving Layup,,,
2052100191,2021-12-20,BIR,GRG,1,9,11,BIR,GRG,block,6,True,False,block,block,,
2052100191,2021-12-20,BIR,GRG,1,9,8,GRG,GRG,reb,0,False,False,,Cornelie REBOUND (Off:0 Def:1),,
2052100191,2021-12-20,BIR,GRG,1,9,5,GRG,GRG,fg_miss,5,False,False,,MISS Camper 1' Layup,,
2052100191,2021-12-20,BIR,GRG,1,9,3,BIR,BIR,reb,0,False,False,Hill REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,9,3,BIR,BIR,fg3_make,1,False,False,Alvarado 27' 3PT Jump Shot (6 PTS) (Harper 3 AST),,3,14
2052100191,2021-12-20,BIR,GRG,1,8,47,GRG,GRG,fg_make,6,False,False,,Stephenson 3' Driving Layup (2 PTS),5,14
2052100191,2021-12-20,BIR,GRG,1,8,38,BIR,BIR,tov,1,False,True,Harper Bad Pass Turnover (P1.T1),,,
2052100191,2021-12-20,BIR,GRG,1,8,38,BIR,GRG,steal,1,False,True,steal,steal,,
2052100191,2021-12-20,BIR,GRG,1,8,26,GRG,GRG,fg3_miss,1,False,False,,MISS John 24' 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,8,22,BIR,BIR,reb,0,False,False,Alvarado REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,8,9,BIR,GRG,foul,2,False,False,,John S.FOUL (P1.T1),,
2052100191,2021-12-20,BIR,GRG,1,8,9,BIR,BIR,ft_make,32,False,False,Young Free Throw 3PT (6 PTS),,5,17
2052100191,2021-12-20,BIR,GRG,1,8,8,GRG,BIR,foul,1,False,False,Alvarado P.FOUL (P1.T1),,,
2052100191,2021-12-20,BIR,GRG,1,7,57,GRG,GRG,fg_miss,63,False,False,,MISS Cornelie 10' Fadeaway Jumper,,
2052100191,2021-12-20,BIR,GRG,1,7,52,BIR,BIR,reb,0,False,False,Young REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,7,49,BIR,BIR,fg3_make,1,False,False,Hill 25' 3PT Jump Shot (3 PTS) (Banks III 1 AST),,5,20
2052100191,2021-12-20,BIR,GRG,1,7,48,GRG,GRG,timeout,1,False,False,,Gold Timeout: Regular (Reg.1 Short 0),,
2052100191,2021-12-20,BIR,GRG,1,7,41,GRG,BIR,foul,1,False,False,Harper P.FOUL (P1.T2),,,
2052100191,2021-12-20,BIR,GRG,1,7,32,GRG,GRG,fg3_miss,1,False,False,,MISS Burk 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,7,28,BIR,BIR,reb,0,False,False,Alvarado REBOUND (Off:0 Def:2),,,
2052100191,2021-12-20,BIR,GRG,1,7,26,BIR,BIR,fg_make,79,False,False,Harper 17' Pullup Jump Shot (2 PTS),,5,22
2052100191,2021-12-20,BIR,GRG,1,7,2,GRG,GRG,fg_make,79,False,False,,Stephenson 20' Pullup Jump Shot (4 PTS) (Patterson 1 AST),7,22
2052100191,2021-12-20,BIR,GRG,1,6,45,BIR,GRG,foul,1,False,False,,Stephenson P.FOUL (P1.T2),,
2052100191,2021-12-20,BIR,GRG,1,6,42,BIR,BIR,fg_make,98,False,False,Banks III 3' Cutting Layup Shot (2 PTS) (Harper 4 AST),,7,24
2052100191,2021-12-20,BIR,GRG,1,6,20,GRG,GRG,fg_miss,86,False,False,,MISS Stephenson 13' Turnaround Fadeaway Shot,,
2052100191,2021-12-20,BIR,GRG,1,6,17,BIR,BIR,reb,0,False,False,Banks III REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,6,9,BIR,BIR,fg3_miss,1,False,False,MISS Harper 24' 3PT Jump Shot,,,
2052100191,2021-12-20,BIR,GRG,1,6,7,BIR,BIR,reb,0,False,False,Hill REBOUND (Off:1 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,6,1,BIR,BIR,fg3_miss,1,False,False,MISS Alvarado 26' 3PT Jump Shot,,,
2052100191,2021-12-20,BIR,GRG,1,5,59,GRG,GRG,reb,0,False,False,,Stephenson REBOUND (Off:0 Def:1),,
2052100191,2021-12-20,BIR,GRG,1,5,54,GRG,GRG,fg3_make,1,False,False,,Burk 3PT Jump Shot (3 PTS) (Camper 2 AST),10,24
2052100191,2021-12-20,BIR,GRG,1,5,42,BIR,BIR,fg_make,66,False,False,Harper 13' Jump Bank Shot (4 PTS),,10,26
2052100191,2021-12-20,BIR,GRG,1,5,42,BIR,GRG,foul,2,False,False,,Patterson S.FOUL (P1.T3),,
2052100191,2021-12-20,BIR,GRG,1,5,42,BIR,BIR,ft_make,30,False,False,Harper Free Throw 1PT (5 PTS),,10,27
2052100191,2021-12-20,BIR,GRG,1,5,24,GRG,GRG,fg_make,44,False,False,,Bezhanishvili 3' Reverse Layup (2 PTS) (Stephenson 1 AST),12,27
2052100191,2021-12-20,BIR,GRG,1,5,9,BIR,BIR,fg3_make,1,False,False,Cheatham 3PT Jump Shot (8 PTS) (Harper 5 AST),,12,30
2052100191,2021-12-20,BIR,GRG,1,4,52,GRG,GRG,fg3_miss,1,False,False,,MISS Chalmers 25' 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,4,47,GRG,GRG,reb,0,False,False,,Patterson REBOUND (Off:1 Def:0),,
2052100191,2021-12-20,BIR,GRG,1,4,38,GRG,GRG,fg3_miss,79,False,False,,MISS Chalmers 25' 3PT Pullup Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,4,34,BIR,BIR,reb,0,False,False,Harper REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,4,28,BIR,BIR,fg3_miss,1,False,False,MISS Hill 24' 3PT Jump Shot,,,
2052100191,2021-12-20,BIR,GRG,1,4,21,GRG,GRG,reb,0,False,False,,Stephenson REBOUND (Off:0 Def:2),,
2052100191,2021-12-20,BIR,GRG,1,4,19,GRG,BIR,foul,2,False,False,Harper S.FOUL (P2.T3),,,
2052100191,2021-12-20,BIR,GRG,1,4,19,GRG,GRG,ft_make,31,False,False,,Chalmers Free Throw 2PT (2 PTS),14,30
2052100191,2021-12-20,BIR,GRG,1,4,0,BIR,BIR,fg3_miss,1,False,False,MISS Petty Jr. 3PT Jump Shot,,,
2052100191,2021-12-20,BIR,GRG,1,3,57,GRG,GRG,reb,0,False,False,,Bezhanishvili REBOUND (Off:0 Def:1),,
2052100191,2021-12-20,BIR,GRG,1,3,47,GRG,GRG,fg_make,58,False,False,,Muhammad 10' Turnaround Hook Shot (2 PTS) (Chalmers 1 AST),16,30
2052100191,2021-12-20,BIR,GRG,1,3,32,BIR,BIR,tov,45,False,False,Cheatham Out of Bounds - Bad Pass Turnover Turnover (P1.T2),,,
2052100191,2021-12-20,BIR,GRG,1,3,22,GRG,GRG,fg_make,6,False,False,,Muhammad 3' Driving Layup (4 PTS),18,30
2052100191,2021-12-20,BIR,GRG,1,3,9,BIR,BIR,fg_miss,79,False,False,MISS James 20' Pullup Jump Shot,,,
2052100191,2021-12-20,BIR,GRG,1,3,7,GRG,GRG,reb,0,False,False,,Muhammad REBOUND (Off:0 Def:1),,
2052100191,2021-12-20,BIR,GRG,1,3,1,GRG,GRG,fg3_miss,79,False,False,,MISS Chalmers 25' 3PT Pullup Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,2,58,BIR,BIR,reb,0,False,False,Holder REBOUND (Off:0 Def:1),,,
2052100191,2021-12-20,BIR,GRG,1,2,45,BIR,BIR,fg3_miss,1,False,False,MISS Holder 27' 3PT Jump Shot,,,
2052100191,2021-12-20,BIR,GRG,1,2,42,GRG,GRG,reb,0,False,False,,Muhammad REBOUND (Off:0 Def:2),,
2052100191,2021-12-20,BIR,GRG,1,2,35,GRG,GRG,fg3_miss,1,False,False,,MISS Patterson 26' 3PT Jump Shot,,
2052100191,2021-12-20,BIR,GRG,1,2,34,BIR,BIR,reb,0,False,False,SQUADRON Rebound,,,
2052100191,2021-12-20,BIR,GRG,1,2,34,BIR,GRG,foul,3,False,False,,Chalmers L.B.FOUL (P1.T4),,
