game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021500551,2016-01-09,ATL,CHI,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021500551,2016-01-09,ATL,CHI,0.0,1,12,0,,ATL,jump_ball,0,False,False,Jump Ball Horford vs. Gasol: Tip to Bazemore,,0-0,0,0
0021500551,2016-01-09,ATL,CHI,0.3,1,11,42,ATL,ATL,fg_make,5,False,False,Teague 2' Layup (2 PTS) (Horford 1 AST),,2-0,2,0
0021500551,2016-01-09,ATL,CHI,0.77,1,11,14,CHI,CHI,tov,11,False,False,,Bulls Turnover: Shot Clock (T#1),2-0,2,0
0021500551,2016-01-09,ATL,CHI,1.1,1,10,54,ATL,CHI,foul,1,False,False,,Mirotic P.FOUL (P1.T1) (T.Washington),2-0,2,0
0021500551,2016-01-09,ATL,CHI,1.3,1,10,42,ATL,ATL,fg_make,98,False,False,Horford 2' Cutting Layup Shot (2 PTS) (Millsap 1 AST),,4-0,4,0
0021500551,2016-01-09,ATL,CHI,1.62,1,10,23,CHI,CHI,fg3_miss,1,False,False,,MISS Mirotic 25' 3PT Jump Shot,4-0,4,0
0021500551,2016-01-09,ATL,CHI,1.65,1,10,21,ATL,ATL,reb,0,False,False,Bazemore REBOUND (Off:0 Def:1),,4-0,4,0
0021500551,2016-01-09,ATL,CHI,2.0,1,10,0,ATL,ATL,fg_make,80,False,False,Millsap 16' Step Back Jump Shot (2 PTS),,6-0,6,0
0021500551,2016-01-09,ATL,CHI,2.17,1,9,50,CHI,CHI,fg_miss,42,False,False,,MISS Rose 2' Driving Layup,6-0,6,0
0021500551,2016-01-09,ATL,CHI,2.18,1,9,49,ATL,ATL,reb,0,False,False,Millsap REBOUND (Off:0 Def:1),,6-0,6,0
0021500551,2016-01-09,ATL,CHI,2.35,1,9,39,ATL,ATL,fg_miss,1,False,False,MISS Horford 17' Jump Shot,,6-0,6,0
0021500551,2016-01-09,ATL,CHI,2.37,1,9,38,CHI,CHI,reb,0,False,False,,Mirotic REBOUND (Off:0 Def:1),6-0,6,0
0021500551,2016-01-09,ATL,CHI,2.63,1,9,22,CHI,CHI,fg_make,3,False,False,,Gibson 8' Hook Shot (2 PTS),6-2,6,2
0021500551,2016-01-09,ATL,CHI,2.82,1,9,11,ATL,ATL,fg3_make,1,False,False,Korver 25' 3PT Jump Shot (3 PTS) (Horford 2 AST),,9-2,9,2
