game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
0022100819,2022-02-08,NOP,HOU,1,12,0,,,period_start,0,False,False,,,0,0
0022100819,2022-02-08,NOP,HOU,1,12,0,,NOP,jump_ball,0,False,False,Jump Ball Valanciunas vs. Wood: Tip to Porter Jr.,,0,0
0022100819,2022-02-08,NOP,HOU,1,11,40,HOU,HOU,fg3_make,1,False,False,,Wood 24' 3PT Jump Shot (3 PTS) (Porter Jr. 1 AST),3,0
0022100819,2022-02-08,NOP,HOU,1,11,22,NOP,NOP,fg_make,1,False,False,Ingram 16' Jump Shot (2 PTS) (Jones 1 AST),,3,2
0022100819,2022-02-08,NOP,HOU,1,11,4,HOU,HOU,fg3_miss,1,False,False,,MISS Sengun 26' 3PT Jump Shot,3,2
0022100819,2022-02-08,NOP,HOU,1,11,2,HOU,HOU,reb,0,False,False,,Wood REBOUND (Off:1 Def:0),3,2
0022100819,2022-02-08,NOP,HOU,1,11,0,HOU,HOU,fg_make,78,False,False,,Wood 8' Floating Jump Shot (5 PTS),5,2
0022100819,2022-02-08,NOP,HOU,1,10,43,NOP,NOP,fg_miss,105,False,False,MISS Valanciunas 10' Turnaround Fadeaway Bank Jump Shot,,5,2
0022100819,2022-02-08,NOP,HOU,1,10,39,HOU,HOU,reb,0,False,False,,Sengun REBOUND (Off:0 Def:1),5,2
0022100819,2022-02-08,NOP,HOU,1,10,36,HOU,HOU,fg3_miss,1,False,False,,MISS Tate 24' 3PT Jump Shot,5,2
0022100819,2022-02-08,NOP,HOU,1,10,32,NOP,NOP,reb,0,False,False,Hayes REBOUND (Off:0 Def:1),,5,2
0022100819,2022-02-08,NOP,HOU,1,10,27,NOP,NOP,fg3_miss,1,False,False,MISS Graham 3PT Jump Shot,,5,2
0022100819,2022-02-08,NOP,HOU,1,10,23,HOU,HOU,reb,0,False,False,,Wood REBOUND (Off:1 Def:1),5,2
0022100819,2022-02-08,NOP,HOU,1,10,23,HOU,HOU,tov,39,False,False,,Green Step Out of Bounds Turnover (P1.T1),5,2
