game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
2022100272,2022-02-15,WIS,WCB,1,12,0,,,period_start,0,False,False,,,0,0
2022100272,2022-02-15,WIS,WCB,1,12,0,,WIS,jump_ball,0,False,False,Jump Ball Gabriel vs. Simonovic: Tip to Cook,,0,0
2022100272,2022-02-15,WIS,WCB,1,11,35,WCB,WCB,fg_make,9,False,False,,Cook 1' Driving Dunk (2 PTS),2,0
2022100272,2022-02-15,WIS,WCB,1,11,6,WIS,WIS,fg_miss,6,False,False,MISS Lecque 1' Driving Layup,,2,0
2022100272,2022-02-15,WIS,WCB,1,11,3,WCB,WCB,reb,0,False,False,,Simonovic REBOUND (Off:0 Def:1),2,0
2022100272,2022-02-15,WIS,WCB,1,11,0,WCB,WCB,fg3_miss,1,False,False,,MISS Roach 26' 3PT Jump Shot,2,0
2022100272,2022-02-15,WIS,WCB,1,10,56,WIS,WIS,reb,0,False,False,Tucker REBOUND (Off:0 Def:1),,2,0
2022100272,2022-02-15,WIS,WCB,1,10,50,WIS,WIS,fg3_miss,1,False,False,MISS Gabriel 25' 3PT Jump Shot,,2,0
2022100272,2022-02-15,WIS,WCB,1,10,47,WCB,WCB,reb,0,False,False,,Thompson REBOUND (Off:0 Def:1),2,0
2022100272,2022-02-15,WIS,WCB,1,10,39,WCB,WCB,fg_make,5,False,False,,Roach 1' Layup (2 PTS) (Dotson 1 AST),4,0
2022100272,2022-02-15,WIS,WCB,1,10,18,WIS,WCB,foul,2,False,False,,Simonovic S.FOUL (P1.T1),4,0
2022100272,2022-02-15,WIS,WCB,1,10,18,WIS,WIS,ft_miss,31,False,False,MISS Lecque Free Throw 2PT,,4,0
2022100272,2022-02-15,WIS,WCB,1,10,15,WCB,WCB,reb,0,False,False,,Cook REBOUND (Off:0 Def:1),4,0
2022100272,2022-02-15,WIS,WCB,1,10,4,WCB,WCB,tov,2,False,True,,Cook Lost Ball Turnover (P1.T1),4,0
2022100272,2022-02-15,WIS,WCB,1,10,4,WCB,WIS,steal,2,False,True,steal,steal,4,0
2022100272,2022-02-15,WIS,WCB,1,9,56,WIS,WIS,fg3_miss,1,False,False,MISS Larrier 26' 3PT Jump Shot,,4,0
2022100272,2022-02-15,WIS,WCB,1,9,52,WCB,WCB,reb,0,False,False,,Cook REBOUND (Off:0 Def:2),4,0
2022100272,2022-02-15,WIS,WCB,1,9,41,WCB,WCB,fg_make,5,False,False,,Simonovic 2' Layup (2 PTS),6,0
2022100272,2022-02-15,WIS,WCB,1,9,17,WIS,WIS,fg_miss,6,False,False,MISS Lecque 1' Driving Layup,,6,0
2022100272,2022-02-15,WIS,WCB,1,9,13,WIS,WIS,reb,0,False,False,Gabriel REBOUND (Off:1 Def:0),,6,0
2022100272,2022-02-15,WIS,WCB,1,9,13,WIS,WIS,fg_miss,97,False,False,MISS Gabriel Tip Layup Shot,,6,0
2022100272,2022-02-15,WIS,WCB,1,9,12,WIS,WIS,reb,0,False,False,Gabriel REBOUND (Off:2 Def:0),,6,0
2022100272,2022-02-15,WIS,WCB,1,9,6,,WIS,jump_ball,0,False,False,Jump Ball Kendley vs. Thompson: Tip to Dotson,,6,0
2022100272,2022-02-15,WIS,WCB,1,9,6,WIS,WIS,tov,2,False,True,Kendley Lost Ball Turnover (P1.T1),,6,0
2022100272,2022-02-15,WIS,WCB,1,9,6,WIS,WCB,steal,2,False,True,steal,steal,6,0
2022100272,2022-02-15,WIS,WCB,1,9,5,WCB,WCB,fg_make,41,False,False,,Dotson 2' Running Layup (2 PTS),8,0
2022100272,2022-02-15,WIS,WCB,1,9,5,WCB,WIS,violation,2,False,False,Gabriel Violation:Defensive Goaltending,,8,0
2022100272,2022-02-15,WIS,WCB,1,8,43,WIS,WIS,fg_miss,5,False,False,MISS Larrier 3' Layup,,8,0
2022100272,2022-02-15,WIS,WCB,1,8,41,WIS,WIS,reb,0,False,False,Larrier REBOUND (Off:1 Def:0),,8,0
2022100272,2022-02-15,WIS,WCB,1,8,39,WIS,WIS,fg_make,63,False,False,Larrier Fadeaway Jumper (2 PTS),,8,2
2022100272,2022-02-15,WIS,WCB,1,8,31,WCB,WCB,tov,1,False,False,,Simonovic Bad Pass Turnover (P1.T2),8,2
2022100272,2022-02-15,WIS,WCB,1,8,12,WIS,WIS,fg_make,6,False,False,Gabriel 2' Driving Layup (2 PTS),,8,4
2022100272,2022-02-15,WIS,WCB,1,8,3,WCB,WCB,fg_make,6,False,False,,Roach Driving Layup (4 PTS),10,4
2022100272,2022-02-15,WIS,WCB,1,7,48,WIS,WIS,fg_miss,5,False,False,MISS Kendley 1' Layup,,10,4
2022100272,2022-02-15,WIS,WCB,1,7,46,WCB,WCB,reb,0,False,False,,Simonovic REBOUND (Off:0 Def:2),10,4
2022100272,2022-02-15,WIS,WCB,1,7,45,WCB,WCB,fg_miss,5,True,False,,MISS Thompson Layup,10,4
2022100272,2022-02-15,WIS,WCB,1,7,45,WCB,WIS,block,5,True,False,block,block,10,4
2022100272,2022-02-15,WIS,WCB,1,7,40,WIS,WIS,reb,0,False,False,Tucker REBOUND (Off:0 Def:2),,10,4
2022100272,2022-02-15,WIS,WCB,1,7,38,WIS,WIS,fg_make,50,False,False,Lecque 1' Running Dunk (2 PTS) (Larrier 1 AST),,10,6
2022100272,2022-02-15,WIS,WCB,1,7,9,WCB,WCB,fg_make,1,False,False,,Roach 8' Jump Shot (6 PTS) (Thompson 1 AST),12,6
2022100272,2022-02-15,WIS,WCB,1,6,47,WIS,WIS,tov,2,False,True,Gabriel Lost Ball Turnover (P1.T2),,12,6
2022100272,2022-02-15,WIS,WCB,1,6,47,WIS,WCB,steal,2,False,True,steal,steal,12,6
2022100272,2022-02-15,WIS,WCB,1,6,34,WCB,WCB,fg3_miss,1,False,False,,MISS Dotson 27' 3PT Jump Shot,12,6
2022100272,2022-02-15,WIS,WCB,1,6,30,WIS,WIS,reb,0,False,False,Lecque REBOUND (Off:0 Def:1),,12,6
2022100272,2022-02-15,WIS,WCB,1,6,27,WIS,WCB,foul,2,False,False,,Thompson S.FOUL (P1.T2),12,6
2022100272,2022-02-15,WIS,WCB,1,6,27,WIS,WIS,timeout,1,False,False,HERD Timeout: Regular (Full 1 Short 0),,12,6
2022100272,2022-02-15,WIS,WCB,1,6,27,WIS,WIS,ft_make,31,False,False,Lecque Free Throw 2PT (4 PTS),,12,8
2022100272,2022-02-15,WIS,WCB,1,6,12,WCB,WCB,fg_make,47,False,False,,Oturu 16' Turnaround Jump Shot (2 PTS) (Alford 1 AST),14,8
2022100272,2022-02-15,WIS,WCB,1,5,54,WIS,WIS,fg3_miss,1,False,False,MISS Lecque 3PT Jump Shot,,14,8
2022100272,2022-02-15,WIS,WCB,1,5,51,WCB,WCB,reb,0,False,False,,Oturu REBOUND (Off:0 Def:1),14,8
2022100272,2022-02-15,WIS,WCB,1,5,44,WCB,WCB,fg_miss,41,False,False,,MISS Cook 5' Running Layup,14,8
2022100272,2022-02-15,WIS,WCB,1,5,42,WIS,WIS,reb,0,False,False,Gilmore REBOUND (Off:0 Def:1),,14,8
2022100272,2022-02-15,WIS,WCB,1,5,36,WIS,WIS,tov,1,False,True,Waters Bad Pass Turnover (P1.T3),,14,8
2022100272,2022-02-15,WIS,WCB,1,5,36,WIS,WCB,steal,1,False,True,steal,steal,14,8
2022100272,2022-02-15,WIS,WCB,1,5,33,WCB,WCB,fg_make,50,False,False,,Roach 1' Running Dunk (8 PTS),16,8
2022100272,2022-02-15,WIS,WCB,1,5,20,WIS,WIS,fg3_miss,1,False,False,MISS Waters 25' 3PT Jump Shot,,16,8
2022100272,2022-02-15,WIS,WCB,1,5,15,WCB,WCB,reb,0,False,False,,Oturu REBOUND (Off:0 Def:2),16,8
2022100272,2022-02-15,WIS,WCB,1,5,10,WCB,WCB,fg3_miss,1,False,False,,MISS Alford 28' 3PT Jump Shot,16,8
2022100272,2022-02-15,WIS,WCB,1,5,6,WCB,WCB,reb,0,False,False,,Cook REBOUND (Off:1 Def:2),16,8
2022100272,2022-02-15,WIS,WCB,1,4,56,WCB,WCB,tov,1,False,True,,Oturu Bad Pass Turnover (P1.T3),16,8
2022100272,2022-02-15,WIS,WCB,1,4,56,WCB,WIS,steal,1,False,True,steal,steal,16,8
2022100272,2022-02-15,WIS,WCB,1,4,51,WIS,WIS,fg3_miss,1,False,False,MISS Lecque 26' 3PT Jump Shot,,16,8
2022100272,2022-02-15,WIS,WCB,1,4,47,WCB,WCB,reb,0,False,False,,Cook REBOUND (Off:1 Def:3),16,8
2022100272,2022-02-15,WIS,WCB,1,4,25,WCB,WCB,fg_miss,101,False,False,,MISS Alford 8' Driving Floating Jump Shot,16,8
2022100272,2022-02-15,WIS,WCB,1,4,23,WIS,WIS,reb,0,False,False,DeLaurier REBOUND (Off:0 Def:1),,16,8
2022100272,2022-02-15,WIS,WCB,1,4,17,WIS,WIS,fg_miss,5,False,False,MISS Gilmore 3' Layup,,16,8
2022100272,2022-02-15,WIS,WCB,1,4,11,WIS,WIS,reb,0,False,False,Gilmore REBOUND (Off:1 Def:1),,16,8
2022100272,2022-02-15,WIS,WCB,1,4,11,WIS,WIS,fg_make,72,False,False,Gilmore Putback Layup (2 PTS),,16,10
2022100272,2022-02-15,WIS,WCB,1,3,50,WCB,WCB,fg_make,6,False,False,,Roach 1' Driving Layup (10 PTS),18,10
2022100272,2022-02-15,WIS,WCB,1,3,38,WIS,WIS,fg_miss,6,False,False,MISS Lecque 3' Driving Layup,,18,10
2022100272,2022-02-15,WIS,WCB,1,3,36,WCB,WCB,reb,0,False,False,,Oturu REBOUND (Off:0 Def:3),18,10
2022100272,2022-02-15,WIS,WCB,1,3,23,WCB,WCB,fg3_make,1,False,False,,Alford 28' 3PT Jump Shot (3 PTS) (Cook 1 AST),21,10
2022100272,2022-02-15,WIS,WCB,1,3,4,WIS,WIS,fg_miss,6,False,False,MISS Bailey 4' Driving Layup,,21,10
2022100272,2022-02-15,WIS,WCB,1,3,1,WCB,WCB,reb,0,False,False,,Alford REBOUND (Off:0 Def:1),21,10
2022100272,2022-02-15,WIS,WCB,1,2,58,WCB,WCB,fg3_miss,1,False,False,,MISS Alford 28' 3PT Jump Shot,21,10
2022100272,2022-02-15,WIS,WCB,1,2,55,WIS,WIS,reb,0,False,False,Gilmore REBOUND (Off:1 Def:2),,21,10
2022100272,2022-02-15,WIS,WCB,1,2,47,WIS,WIS,fg3_miss,1,False,False,MISS Lecque 27' 3PT Jump Shot,,21,10
2022100272,2022-02-15,WIS,WCB,1,2,46,WIS,WIS,reb,0,False,False,Bailey REBOUND (Off:1 Def:0),,21,10
2022100272,2022-02-15,WIS,WCB,1,2,44,WIS,WIS,fg_make,47,False,False,Bailey 13' Turnaround Jump Shot (2 PTS),,21,12
2022100272,2022-02-15,WIS,WCB,1,2,21,WCB,WCB,fg_miss,6,False,False,,MISS Roach 4' Driving Layup,21,12
2022100272,2022-02-15,WIS,WCB,1,2,20,WIS,WIS,reb,0,False,False,Bailey REBOUND (Off:1 Def:1),,21,12
2022100272,2022-02-15,WIS,WCB,1,2,17,WIS,WIS,tov,2,False,True,Waters Lost Ball Turnover (P2.T4),,21,12
