game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
2052100047,2021-11-14,AUS,MXC,1,12,0,,,period_start,0,False,False,,,0,0
2052100047,2021-11-14,AUS,MXC,1,12,0,,AUS,jump_ball,0,False,False,Jump Ball Cacok vs. Narcis: Tip to Clark,,0,0
2052100047,2021-11-14,AUS,MXC,1,11,38,MXC,MXC,fg_miss,63,False,False,,MISS Mooney 13' Fadeaway Jumper,0,0
2052100047,2021-11-14,AUS,MXC,1,11,36,AUS,AUS,reb,0,False,False,Cacok REBOUND (Off:0 Def:1),,0,0
2052100047,2021-11-14,AUS,MXC,1,11,33,AUS,AUS,fg_miss,76,False,False,MISS Primo 1' Running Finger Roll Layup,,0,0
2052100047,2021-11-14,AUS,MXC,1,11,33,MXC,MXC,reb,0,False,False,,McKinnie REBOUND (Off:0 Def:1),0,0
2052100047,2021-11-14,AUS,MXC,1,11,22,MXC,MXC,fg_make,6,False,False,,McKinnie 2' Driving Layup (2 PTS) (Mooney 1 AST),2,0
2052100047,2021-11-14,AUS,MXC,1,11,4,AUS,AUS,fg_miss,79,False,False,MISS Primo 17' Pullup Jump Shot,,2,0
2052100047,2021-11-14,AUS,MXC,1,10,59,MXC,MXC,reb,0,False,False,,Narcis REBOUND (Off:0 Def:1),2,0
2052100047,2021-11-14,AUS,MXC,1,10,51,MXC,MXC,fg3_make,1,False,False,,McKinnie 26' 3PT Jump Shot (5 PTS) (Howard 1 AST),5,0
2052100047,2021-11-14,AUS,MXC,1,10,41,AUS,AUS,fg3_make,1,False,False,Dotson 26' 3PT Jump Shot (3 PTS) (Cacok 1 AST),,5,3
2052100047,2021-11-14,AUS,MXC,1,10,24,MXC,MXC,fg_make,1,False,False,,Narcis 16' Jump Shot (2 PTS) (McKinnie 1 AST),7,3
2052100047,2021-11-14,AUS,MXC,1,10,11,AUS,AUS,fg_make,6,False,False,Cacok 1' Driving Layup (2 PTS) (Dotson 1 AST),,7,5
2052100047,2021-11-14,AUS,MXC,1,9,48,MXC,MXC,fg_miss,6,False,False,,MISS Mooney 4' Driving Layup,7,5
2052100047,2021-11-14,AUS,MXC,1,9,43,MXC,MXC,reb,0,False,False,,Narcis REBOUND (Off:1 Def:1),7,5
2052100047,2021-11-14,AUS,MXC,1,9,43,MXC,MXC,fg_make,72,False,False,,Narcis Putback Layup (4 PTS),9,5
2052100047,2021-11-14,AUS,MXC,1,9,38,AUS,AUS,fg3_miss,79,False,False,MISS Morris 26' 3PT Pullup Jump Shot,,9,5
2052100047,2021-11-14,AUS,MXC,1,9,33,AUS,AUS,reb,0,False,False,Wieskamp REBOUND (Off:1 Def:0),,9,5
2052100047,2021-11-14,AUS,MXC,1,9,26,AUS,AUS,fg_miss,79,True,False,MISS Dotson 17' Pullup Jump Shot,,9,5
2052100047,2021-11-14,AUS,MXC,1,9,26,AUS,AUS,reb,0,False,False,SPURS Rebound,,9,5
2052100047,2021-11-14,AUS,MXC,1,9,26,AUS,MXC,block,79,True,False,block,block,9,5
2052100047,2021-11-14,AUS,MXC,1,9,21,AUS,AUS,fg_miss,1,False,False,MISS Primo 22' Jump Shot,,9,5
2052100047,2021-11-14,AUS,MXC,1,9,18,MXC,MXC,reb,0,False,False,,McKinnie REBOUND (Off:0 Def:2),9,5
2052100047,2021-11-14,AUS,MXC,1,9,13,MXC,MXC,fg3_miss,79,False,False,,MISS Howard 27' 3PT Pullup Jump Shot,9,5
2052100047,2021-11-14,AUS,MXC,1,9,9,AUS,AUS,reb,0,False,False,Wieskamp REBOUND (Off:1 Def:1),,9,5
2052100047,2021-11-14,AUS,MXC,1,9,4,AUS,AUS,fg_make,76,False,False,Wieskamp 1' Running Finger Roll Layup (2 PTS),,9,7
2052100047,2021-11-14,AUS,MXC,1,8,46,MXC,MXC,fg3_make,1,False,False,,Narcis 27' 3PT Jump Shot (7 PTS) (Mooney 2 AST),12,7
2052100047,2021-11-14,AUS,MXC,1,8,32,AUS,AUS,tov,45,False,False,Cacok Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,12,7
2052100047,2021-11-14,AUS,MXC,1,8,11,MXC,MXC,fg_make,6,False,False,,Mooney 2' Driving Layup (2 PTS),14,7
2052100047,2021-11-14,AUS,MXC,1,7,56,AUS,AUS,fg_miss,78,False,False,MISS Wieskamp 9' Floating Jump Shot,,14,7
2052100047,2021-11-14,AUS,MXC,1,7,53,MXC,MXC,reb,0,False,False,,Narcis REBOUND (Off:1 Def:2),14,7
2052100047,2021-11-14,AUS,MXC,1,7,50,MXC,MXC,tov,4,False,False,,Narcis Traveling Turnover (P1.T1),14,7
2052100047,2021-11-14,AUS,MXC,1,7,40,AUS,AUS,fg_miss,79,False,False,MISS Primo 22' Pullup Jump Shot,,14,7
2052100047,2021-11-14,AUS,MXC,1,7,39,MXC,MXC,reb,0,False,False,,Clark REBOUND (Off:0 Def:1),14,7
2052100047,2021-11-14,AUS,MXC,1,7,35,MXC,MXC,fg_make,98,False,False,,Narcis 2' Cutting Layup Shot (9 PTS) (Howard 2 AST),16,7
2052100047,2021-11-14,AUS,MXC,1,7,32,AUS,AUS,timeout,1,False,False,SPURS Timeout: Regular (Full 1 Short 0),,16,7
2052100047,2021-11-14,AUS,MXC,1,7,14,AUS,AUS,fg_make,58,False,False,Cacok 7' Turnaround Hook Shot (4 PTS) (Morris 1 AST),,16,9
2052100047,2021-11-14,AUS,MXC,1,7,2,MXC,AUS,foul,1,False,False,Cacok P.FOUL (P1.T1),,16,9
2052100047,2021-11-14,AUS,MXC,1,6,45,MXC,MXC,fg3_make,1,False,False,,Clark 28' 3PT Jump Shot (3 PTS) (Mooney 3 AST),19,9
2052100047,2021-11-14,AUS,MXC,1,6,33,AUS,AUS,fg_make,101,False,False,Wieskamp 4' Driving Floating Jump Shot (4 PTS) (Primo 1 AST),,19,11
2052100047,2021-11-14,AUS,MXC,1,6,19,MXC,MXC,fg_miss,80,False,False,,MISS Narcis 14' Step Back Jump Shot,19,11
2052100047,2021-11-14,AUS,MXC,1,6,16,AUS,AUS,reb,0,False,False,Wieskamp REBOUND (Off:1 Def:2),,19,11
2052100047,2021-11-14,AUS,MXC,1,6,6,AUS,AUS,fg_miss,98,True,False,MISS Morris 2' Cutting Layup Shot,,19,11
2052100047,2021-11-14,AUS,MXC,1,6,6,AUS,MXC,block,98,True,False,block,block,19,11
2052100047,2021-11-14,AUS,MXC,1,6,2,MXC,MXC,reb,0,False,False,,Clark REBOUND (Off:0 Def:2),19,11
2052100047,2021-11-14,AUS,MXC,1,5,59,MXC,MXC,fg_miss,78,False,False,,MISS Howard 6' Floating Jump Shot,19,11
2052100047,2021-11-14,AUS,MXC,1,5,56,AUS,AUS,reb,0,False,False,Wieskamp REBOUND (Off:1 Def:3),,19,11
2052100047,2021-11-14,AUS,MXC,1,5,53,AUS,AUS,fg_miss,6,True,False,MISS Dotson 2' Driving Layup,,19,11
2052100047,2021-11-14,AUS,MXC,1,5,53,AUS,MXC,block,6,True,False,block,block,19,11
2052100047,2021-11-14,AUS,MXC,1,5,49,MXC,MXC,reb,0,False,False,,McKinnie REBOUND (Off:0 Def:3),19,11
2052100047,2021-11-14,AUS,MXC,1,5,46,MXC,AUS,foul,2,False,False,Wieskamp S.FOUL (P1.T2),,19,11
2052100047,2021-11-14,AUS,MXC,1,5,46,MXC,MXC,ft_miss,30,False,False,,MISS McKinnie Free Throw 1PT,19,11
2052100047,2021-11-14,AUS,MXC,1,5,44,AUS,AUS,reb,0,False,False,Wieskamp REBOUND (Off:1 Def:4),,19,11
2052100047,2021-11-14,AUS,MXC,1,5,28,AUS,AUS,tov,2,False,True,Dotson Lost Ball Turnover (P1.T2),,19,11
2052100047,2021-11-14,AUS,MXC,1,5,28,AUS,MXC,steal,2,False,True,steal,steal,19,11
2052100047,2021-11-14,AUS,MXC,1,5,13,MXC,MXC,fg_miss,79,False,False,,MISS Howard 22' Pullup Jump Shot,19,11
2052100047,2021-11-14,AUS,MXC,1,5,11,MXC,MXC,reb,0,False,False,,Howard REBOUND (Off:1 Def:0),19,11
2052100047,2021-11-14,AUS,MXC,1,5,4,MXC,MXC,fg3_make,1,False,False,,Narcis 25' 3PT Jump Shot (12 PTS) (Torres Cuevas 1 AST),22,11
2052100047,2021-11-14,AUS,MXC,1,4,46,AUS,AUS,fg_make,98,False,False,Cacok 1' Cutting Layup Shot (6 PTS) (Burns 1 AST),,22,13
2052100047,2021-11-14,AUS,MXC,1,4,31,MXC,MXC,fg3_miss,1,False,False,,MISS Howard 29' 3PT Jump Shot,22,13
2052100047,2021-11-14,AUS,MXC,1,4,27,AUS,AUS,reb,0,False,False,Burns REBOUND (Off:0 Def:1),,22,13
2052100047,2021-11-14,AUS,MXC,1,4,22,AUS,AUS,fg3_miss,1,False,False,MISS Holman 3PT Jump Shot,,22,13
2052100047,2021-11-14,AUS,MXC,1,4,19,MXC,MXC,reb,0,False,False,,Narcis REBOUND (Off:1 Def:3),22,13
2052100047,2021-11-14,AUS,MXC,1,3,59,MXC,AUS,foul,2,False,False,Burns S.FOUL (P1.T3),,22,13
2052100047,2021-11-14,AUS,MXC,1,3,59,MXC,MXC,ft_miss,30,False,False,,MISS Clark Free Throw 1PT,22,13
2052100047,2021-11-14,AUS,MXC,1,3,56,AUS,AUS,reb,0,False,False,SPURS Rebound,,22,13
2052100047,2021-11-14,AUS,MXC,1,3,56,AUS,MXC,foul,1,False,False,,Jaimes P.FOUL (P1.T1),22,13
2052100047,2021-11-14,AUS,MXC,1,3,56,AUS,AUS,fg_make,44,False,False,Renfro 1' Reverse Layup (2 PTS) (Burns 2 AST),,22,15
2052100047,2021-11-14,AUS,MXC,1,3,41,MXC,MXC,fg_make,79,False,False,,McKinnie 16' Pullup Jump Shot (7 PTS) (Torres Cuevas 2 AST),24,15
2052100047,2021-11-14,AUS,MXC,1,3,19,AUS,AUS,tov,39,False,False,Renfro Step Out of Bounds Turnover (P1.T3),,24,15
2052100047,2021-11-14,AUS,MXC,1,3,8,MXC,MXC,fg_miss,98,False,False,,MISS McKinnie 6' Cutting Layup Shot,24,15
2052100047,2021-11-14,AUS,MXC,1,3,6,AUS,AUS,reb,0,False,False,Holman REBOUND (Off:0 Def:1),,24,15
2052100047,2021-11-14,AUS,MXC,1,3,2,AUS,AUS,fg3_miss,79,False,False,MISS Dotson 24' 3PT Pullup Jump Shot,,24,15
2052100047,2021-11-14,AUS,MXC,1,2,59,AUS,AUS,reb,0,False,False,Renfro REBOUND (Off:1 Def:0),,24,15
2052100047,2021-11-14,AUS,MXC,1,2,58,AUS,AUS,fg3_make,1,False,False,Burns 25' 3PT Jump Shot (3 PTS) (Renfro 1 AST),,24,18
2052100047,2021-11-14,AUS,MXC,1,2,39,MXC,MXC,fg_make,78,False,False,,Jaimes 16' Floating Jump Shot (2 PTS) (Torres Cuevas 3 AST),26,18
2052100047,2021-11-14,AUS,MXC,1,2,23,AUS,AUS,fg_miss,102,False,False,MISS Mathis 9' Driving Floating Bank Jump Shot,,26,18
2052100047,2021-11-14,AUS,MXC,1,2,21,MXC,MXC,reb,0,False,False,,Clark REBOUND (Off:0 Def:3),26,18
2052100047,2021-11-14,AUS,MXC,1,2,1,MXC,MXC,fg3_miss,1,False,False,,MISS Torres Cuevas 26' 3PT Jump Shot,26,18
2052100047,2021-11-14,AUS,MXC,1,1,58,AUS,AUS,reb,0,False,False,Mathis REBOUND (Off:0 Def:1),,26,18
2052100047,2021-11-14,AUS,MXC,1,1,51,AUS,MXC,foul,2,False,False,,McKinnie S.FOUL (P1.T2),26,18
2052100047,2021-11-14,AUS,MXC,1,1,51,MXC,MXC,timeout,1,False,False,,Capitanes Timeout: Regular (Reg.1 Short 0),26,18
2052100047,2021-11-14,AUS,MXC,1,1,51,MXC,AUS,ft_make,31,False,False,Renfro Free Throw 2PT (4 PTS),,26,20
2052100047,2021-11-14,AUS,MXC,1,1,33,MXC,MXC,fg3_miss,1,False,False,,MISS Torres Cuevas 27' 3PT Jump Shot,26,20
2052100047,2021-11-14,AUS,MXC,1,1,29,AUS,AUS,reb,0,False,False,Burns REBOUND (Off:0 Def:2),,26,20
2052100047,2021-11-14,AUS,MXC,1,1,20,AUS,AUS,tov,39,False,False,Mathis Step Out of Bounds Turnover (P1.T4),,26,20
2052100047,2021-11-14,AUS,MXC,1,0,59,MXC,MXC,fg_make,5,False,False,,Reyes 1' Layup (2 PTS),28,20
2052100047,2021-11-14,AUS,MXC,1,0,41,AUS,AUS,fg_miss,44,False,False,MISS Holman 1' Reverse Layup,,28,20
2052100047,2021-11-14,AUS,MXC,1,0,38,MXC,MXC,reb,0,False,False,,Mooney REBOUND (Off:0 Def:1),28,20
2052100047,2021-11-14,AUS,MXC,1,0,29,MXC,MXC,fg_make,6,False,False,,Mooney 2' Driving Layup (4 PTS),30,20
2052100047,2021-11-14,AUS,MXC,1,0,26,AUS,MXC,foul,2,False,False,,Reyes S.FOUL (P1.PN),30,20
