game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
0022100555,2022-01-03,CHI,ORL,1,12,0,,,period_start,0,False,False,,,0,0
0022100555,2022-01-03,CHI,ORL,1,12,0,,CHI,jump_ball,0,False,False,Jump Ball Vucevic vs. Bamba: Tip to Ball,,0,0
0022100555,2022-01-03,CHI,ORL,1,11,36,CHI,CHI,fg3_miss,1,False,False,MISS Ball 26' 3PT Jump Shot,,0,0
0022100555,2022-01-03,CHI,ORL,1,11,34,ORL,ORL,reb,0,False,False,,Bamba REBOUND (Off:0 Def:1),0,0
0022100555,2022-01-03,CHI,ORL,1,11,16,ORL,ORL,fg_miss,79,False,False,,MISS Frazier 17' Pullup Jump Shot,0,0
0022100555,2022-01-03,CHI,ORL,1,11,11,CHI,CHI,reb,0,False,False,Vucevic REBOUND (Off:0 Def:1),,0,0
0022100555,2022-01-03,CHI,ORL,1,11,2,CHI,CHI,fg_miss,80,False,False,MISS DeRozan 18' Step Back Jump Shot,,0,0
0022100555,2022-01-03,CHI,ORL,1,10,58,ORL,ORL,reb,0,False,False,,Wagner REBOUND (Off:0 Def:1),0,0
0022100555,2022-01-03,CHI,ORL,1,10,51,ORL,ORL,fg_make,6,False,False,,Wagner 2' Driving Layup (2 PTS),2,0
0022100555,2022-01-03,CHI,ORL,1,10,51,ORL,CHI,foul,2,False,False,DeRozan S.FOUL (P1.T1) (D.Mosher),,2,0
0022100555,2022-01-03,CHI,ORL,1,10,51,ORL,ORL,ft_make,10,False,False,,Wagner Free Throw 1 of 1 (3 PTS),3,0
0022100555,2022-01-03,CHI,ORL,1,10,40,CHI,CHI,fg_miss,1,False,False,MISS Vucevic 16' Jump Shot,,3,0
0022100555,2022-01-03,CHI,ORL,1,10,38,ORL,ORL,reb,0,False,False,,Bamba REBOUND (Off:0 Def:2),3,0
0022100555,2022-01-03,CHI,ORL,1,10,26,ORL,ORL,fg3_miss,105,False,False,,MISS Harris 26' 3PT Turnaround Fadeaway Bank Jump Shot,3,0
0022100555,2022-01-03,CHI,ORL,1,10,22,CHI,CHI,reb,0,False,False,Vucevic REBOUND (Off:0 Def:2),,3,0
0022100555,2022-01-03,CHI,ORL,1,10,13,CHI,CHI,fg_miss,86,False,False,MISS DeRozan 15' Turnaround Fadeaway Shot,,3,0
0022100555,2022-01-03,CHI,ORL,1,10,9,ORL,ORL,reb,0,False,False,,Frazier REBOUND (Off:0 Def:1),3,0
0022100555,2022-01-03,CHI,ORL,1,10,1,ORL,ORL,fg_miss,1,False,False,,MISS Bamba 12' Jump Shot,3,0
0022100555,2022-01-03,CHI,ORL,1,9,59,ORL,ORL,reb,0,False,False,,Harris REBOUND (Off:1 Def:0),3,0
0022100555,2022-01-03,CHI,ORL,1,9,46,ORL,ORL,fg_make,98,False,False,,Carter Jr. 1' Cutting Layup Shot (2 PTS) (Wagner 1 AST),5,0
0022100555,2022-01-03,CHI,ORL,1,9,32,CHI,CHI,fg_miss,58,False,False,MISS Vucevic 6' Turnaround Hook Shot,,5,0
0022100555,2022-01-03,CHI,ORL,1,9,30,ORL,ORL,reb,0,False,False,,Carter Jr. REBOUND (Off:0 Def:1),5,0
0022100555,2022-01-03,CHI,ORL,1,9,23,ORL,ORL,fg3_make,1,False,False,,Bamba 24' 3PT Jump Shot (3 PTS) (Frazier 1 AST),8,0
0022100555,2022-01-03,CHI,ORL,1,9,4,CHI,CHI,fg_miss,80,False,False,MISS DeRozan 11' Step Back Jump Shot,,8,0
0022100555,2022-01-03,CHI,ORL,1,9,2,ORL,ORL,reb,0,False,False,,Frazier REBOUND (Off:0 Def:2),8,0
0022100555,2022-01-03,CHI,ORL,1,8,57,ORL,ORL,fg3_miss,1,False,False,,MISS Carter Jr. 24' 3PT Jump Shot,8,0
0022100555,2022-01-03,CHI,ORL,1,8,56,CHI,CHI,reb,0,False,False,BULLS Rebound,,8,0
0022100555,2022-01-03,CHI,ORL,1,8,46,CHI,ORL,foul,2,False,False,,Wagner S.FOUL (P1.T1) (M.Davis),8,0
0022100555,2022-01-03,CHI,ORL,1,8,46,CHI,CHI,ft_make,11,False,False,DeRozan Free Throw 1 of 2 (1 PTS),,8,1
0022100555,2022-01-03,CHI,ORL,1,8,46,CHI,CHI,ft_make,12,False,False,DeRozan Free Throw 2 of 2 (2 PTS),,8,2
0022100555,2022-01-03,CHI,ORL,1,8,36,ORL,ORL,fg3_make,1,False,False,,Harris 24' 3PT Jump Shot (3 PTS) (Frazier 2 AST),11,2
0022100555,2022-01-03,CHI,ORL,1,8,22,CHI,CHI,fg3_miss,80,False,False,MISS LaVine 25' 3PT Step Back Jump Shot,,11,2
0022100555,2022-01-03,CHI,ORL,1,8,19,ORL,ORL,reb,0,False,False,,Bamba REBOUND (Off:0 Def:3),11,2
0022100555,2022-01-03,CHI,ORL,1,8,5,ORL,ORL,fg_miss,6,False,False,,MISS Wagner 2' Driving Layup,11,2
0022100555,2022-01-03,CHI,ORL,1,8,1,ORL,ORL,fg_miss,97,False,False,,MISS Wagner Tip Layup Shot,11,2
0022100555,2022-01-03,CHI,ORL,1,8,1,CHI,CHI,reb,0,False,False,Vucevic REBOUND (Off:0 Def:3),,11,2
