game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
0022100604,2022-01-09,GSW,CLE,1,12,0,,,period_start,0,False,False,,,0,0
0022100604,2022-01-09,GSW,CLE,1,12,0,,GSW,jump_ball,0,False,False,Jump Ball Looney vs. Allen: Tip to Garland,,0,0
0022100604,2022-01-09,GSW,CLE,1,11,53,CLE,GSW,foul,28,False,False,Green Personal Take Foul (P1.T1) (S.Wright),,0,0
0022100604,2022-01-09,GSW,CLE,1,11,35,CLE,CLE,fg_make,58,False,False,,Allen 5' Turnaround Hook Shot (2 PTS),2,0
0022100604,2022-01-09,GSW,CLE,1,11,20,GSW,GSW,fg_make,101,False,False,Thompson 6' Driving Floating Jump Shot (2 PTS) (Wiggins 1 AST),,2,2
0022100604,2022-01-09,GSW,CLE,1,11,11,CLE,GSW,foul,2,False,False,Looney S.FOUL (P1.T2) (B.Adams),,2,2
0022100604,2022-01-09,GSW,CLE,1,11,11,CLE,CLE,ft_miss,11,False,False,,MISS Allen Free Throw 1 of 2,2,2
0022100604,2022-01-09,GSW,CLE,1,11,11,CLE,CLE,reb,1,False,False,,Cavaliers Rebound,2,2
0022100604,2022-01-09,GSW,CLE,1,11,11,CLE,CLE,ft_make,12,False,False,,Allen Free Throw 2 of 2 (3 PTS),3,2
0022100604,2022-01-09,GSW,CLE,1,11,1,GSW,GSW,fg3_miss,1,False,False,MISS Thompson 27' 3PT Jump Shot,,3,2
0022100604,2022-01-09,GSW,CLE,1,10,59,CLE,CLE,reb,0,False,False,,Allen REBOUND (Off:0 Def:1),3,2
0022100604,2022-01-09,GSW,CLE,1,10,53,CLE,GSW,violation,5,False,False,Curry Violation:Kicked Ball (B.Schwab),,3,2
0022100604,2022-01-09,GSW,CLE,1,10,42,CLE,CLE,fg_miss,58,False,False,,MISS Mobley 8' Turnaround Hook Shot,3,2
0022100604,2022-01-09,GSW,CLE,1,10,40,GSW,GSW,reb,0,False,False,Toscano-Anderson REBOUND (Off:0 Def:1),,3,2
0022100604,2022-01-09,GSW,CLE,1,10,32,GSW,GSW,tov,1,False,True,Curry Bad Pass Turnover (P1.T1),,3,2
0022100604,2022-01-09,GSW,CLE,1,10,32,GSW,CLE,steal,1,False,True,steal,steal,3,2
0022100604,2022-01-09,GSW,CLE,1,10,26,CLE,CLE,fg_miss,6,False,False,,MISS Garland 7' Driving Layup,3,2
0022100604,2022-01-09,GSW,CLE,1,10,23,GSW,GSW,reb,0,False,False,Looney REBOUND (Off:0 Def:1),,3,2
0022100604,2022-01-09,GSW,CLE,1,10,14,GSW,GSW,tov,1,False,True,Curry Bad Pass Turnover (P2.T2),,3,2
0022100604,2022-01-09,GSW,CLE,1,10,14,GSW,CLE,steal,1,False,True,steal,steal,3,2
0022100604,2022-01-09,GSW,CLE,1,10,9,CLE,CLE,fg_make,50,False,False,,Stevens 3' Running Dunk (2 PTS),5,2
0022100604,2022-01-09,GSW,CLE,1,9,59,GSW,GSW,fg_make,9,False,False,Wiggins 3' Driving Dunk (2 PTS),,5,4
0022100604,2022-01-09,GSW,CLE,1,9,43,CLE,CLE,fg_miss,75,False,False,,MISS Garland 4' Driving Finger Roll Layup,5,4
0022100604,2022-01-09,GSW,CLE,1,9,42,CLE,CLE,reb,0,False,False,,Cavaliers Rebound,5,4
0022100604,2022-01-09,GSW,CLE,1,9,38,CLE,CLE,fg3_make,80,False,False,,Garland 26' 3PT Step Back Jump Shot (3 PTS),8,4
0022100604,2022-01-09,GSW,CLE,1,9,19,GSW,GSW,fg3_miss,1,False,False,MISS Thompson 3PT Jump Shot,,8,4
0022100604,2022-01-09,GSW,CLE,1,9,17,CLE,CLE,reb,0,False,False,,Markkanen REBOUND (Off:0 Def:1),8,4
0022100604,2022-01-09,GSW,CLE,1,9,2,CLE,CLE,tov,1,False,True,,Mobley Bad Pass Turnover (P1.T1),8,4
0022100604,2022-01-09,GSW,CLE,1,9,2,CLE,GSW,steal,1,False,True,steal,steal,8,4
0022100604,2022-01-09,GSW,CLE,1,8,56,GSW,GSW,fg3_make,1,False,False,Curry 28' 3PT Jump Shot (3 PTS) (Toscano-Anderson 1 AST),,8,7
0022100604,2022-01-09,GSW,CLE,1,8,36,CLE,GSW,foul,1,False,False,Thompson P.FOUL (P1.T3) (B.Adams),,8,7
0022100604,2022-01-09,GSW,CLE,1,8,22,CLE,CLE,fg_miss,47,False,False,,MISS Mobley 14' Turnaround Jump Shot,8,7
0022100604,2022-01-09,GSW,CLE,1,8,20,GSW,GSW,reb,0,False,False,Looney REBOUND (Off:0 Def:2),,8,7
0022100604,2022-01-09,GSW,CLE,1,8,12,GSW,GSW,fg_miss,86,False,False,MISS Thompson 7' Turnaround Fadeaway Shot,,8,7
0022100604,2022-01-09,GSW,CLE,1,8,10,GSW,GSW,reb,0,False,False,Looney REBOUND (Off:1 Def:2),,8,7
0022100604,2022-01-09,GSW,CLE,1,8,4,GSW,GSW,fg3_miss,1,False,False,MISS Thompson 26' 3PT Jump Shot,,8,7
0022100604,2022-01-09,GSW,CLE,1,8,2,CLE,CLE,reb,0,False,False,,Mobley REBOUND (Off:0 Def:1),8,7
0022100604,2022-01-09,GSW,CLE,1,7,56,CLE,CLE,fg_make,3,False,False,,Allen 6' Hook Shot (5 PTS) (Garland 1 AST),10,7
0022100604,2022-01-09,GSW,CLE,1,7,37,GSW,CLE,foul,2,False,False,,Mobley S.FOUL (P1.T1) (B.Adams),10,7
0022100604,2022-01-09,GSW,CLE,1,7,37,GSW,GSW,ft_make,11,False,False,Curry Free Throw 1 of 2 (4 PTS),,10,8
0022100604,2022-01-09,GSW,CLE,1,7,37,GSW,GSW,ft_make,12,False,False,Curry Free Throw 2 of 2 (5 PTS),,10,9
0022100604,2022-01-09,GSW,CLE,1,7,24,CLE,CLE,tov,1,False,True,,Mobley Bad Pass Turnover (P2.T2),10,9
0022100604,2022-01-09,GSW,CLE,1,7,24,CLE,GSW,steal,1,False,True,steal,steal,10,9
