game_id,date,home,vis,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,home_score,vis_score
0022100289,2021-11-26,UTA,NOP,1,12,0,,,period_start,0,False,False,,,0,0
0022100289,2021-11-26,UTA,NOP,1,12,0,,UTA,jump_ball,0,False,False,Jump Ball Gobert vs. Valanciunas: Tip to Hart,,0,0
0022100289,2021-11-26,UTA,NOP,1,11,35,NOP,NOP,fg_make,58,False,False,,Valanciunas 6' Turnaround Hook Shot (2 PTS) (Hart 1 AST),2,0
0022100289,2021-11-26,UTA,NOP,1,11,21,UTA,UTA,fg3_miss,1,False,False,MISS Conley 25' 3PT Jump Shot,,2,0
0022100289,2021-11-26,UTA,NOP,1,11,18,NOP,NOP,reb,0,False,False,,Ingram REBOUND (Off:0 Def:1),2,0
0022100289,2021-11-26,UTA,NOP,1,11,11,NOP,NOP,fg3_make,1,False,False,,Graham 26' 3PT Jump Shot (3 PTS) (Ingram 1 AST),5,0
0022100289,2021-11-26,UTA,NOP,1,10,52,UTA,UTA,fg_miss,6,False,False,MISS Mitchell 2' Driving Layup,,5,0
0022100289,2021-11-26,UTA,NOP,1,10,50,NOP,NOP,reb,0,False,False,,Valanciunas REBOUND (Off:0 Def:1),5,0
0022100289,2021-11-26,UTA,NOP,1,10,40,NOP,NOP,fg3_miss,1,False,False,,MISS Valanciunas 25' 3PT Jump Shot,5,0
0022100289,2021-11-26,UTA,NOP,1,10,38,UTA,UTA,reb,0,False,False,Gobert REBOUND (Off:0 Def:1),,5,0
0022100289,2021-11-26,UTA,NOP,1,10,26,UTA,UTA,fg_make,79,False,False,Bogdanovic 14' Pullup Jump Shot (2 PTS),,5,2
0022100289,2021-11-26,UTA,NOP,1,10,11,NOP,UTA,foul,1,False,False,Conley P.FOUL (P1.T1) (D.Richardson),,5,2
0022100289,2021-11-26,UTA,NOP,1,10,4,NOP,NOP,fg_miss,1,False,False,,MISS Jones 23' Jump Shot,5,2
0022100289,2021-11-26,UTA,NOP,1,10,4,NOP,NOP,reb,0,False,False,,Valanciunas REBOUND (Off:1 Def:1),5,2
0022100289,2021-11-26,UTA,NOP,1,10,4,NOP,UTA,foul,2,False,False,O'Neale S.FOUL (P1.T2) (J.Van Duyne),,5,2
0022100289,2021-11-26,UTA,NOP,1,10,4,NOP,NOP,ft_miss,11,False,False,,MISS Valanciunas Free Throw 1 of 2,5,2
0022100289,2021-11-26,UTA,NOP,1,10,4,NOP,NOP,reb,1,False,False,,Pelicans Rebound,5,2
0022100289,2021-11-26,UTA,NOP,1,10,4,NOP,NOP,ft_make,12,False,False,,Valanciunas Free Throw 2 of 2 (3 PTS),6,2
