game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021700106,2017-11-01,CLE,IND,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021700106,2017-11-01,CLE,IND,0.0,1,12,0,,CLE,jump_ball,0,False,False,Jump Ball Thompson vs. Sabonis: Tip to Love,,0-0,0,0
0021700106,2017-11-01,CLE,IND,0.17,1,11,50,CLE,CLE,fg_make,6,False,False,James Driving Layup (2 PTS) (Love 1 AST),,2-0,2,0
0021700106,2017-11-01,CLE,IND,0.17,1,11,50,CLE,IND,foul,2,False,False,,Bogdanovic S.FOUL (P1.T1) (M.Ervin),2-0,2,0
0021700106,2017-11-01,CLE,IND,0.17,1,11,50,CLE,CLE,ft_miss,10,False,False,MISS James Free Throw 1 of 1,,2-0,2,0
0021700106,2017-11-01,CLE,IND,0.28,1,11,43,IND,IND,reb,0,False,False,,Collison REBOUND (Off:0 Def:1),2-0,2,0
0021700106,2017-11-01,CLE,IND,0.57,1,11,26,IND,IND,fg_make,1,False,False,,Bogdanovic 17' Jump Shot (2 PTS) (Collison 1 AST),2-2,2,2
0021700106,2017-11-01,CLE,IND,0.8,1,11,12,CLE,CLE,fg3_miss,1,False,False,MISS James 27' 3PT Jump Shot,,2-2,2,2
0021700106,2017-11-01,CLE,IND,0.85,1,11,9,IND,IND,reb,0,False,False,,Sabonis REBOUND (Off:0 Def:1),2-2,2,2
0021700106,2017-11-01,CLE,IND,1.07,1,10,56,IND,IND,fg_make,6,False,False,,Collison Driving Layup (2 PTS),2-4,2,4
0021700106,2017-11-01,CLE,IND,1.37,1,10,38,CLE,IND,foul,1,False,False,,Young P.FOUL (P1.T2) (K.Fitzgerald),2-4,2,4
0021700106,2017-11-01,CLE,IND,1.45,1,10,33,CLE,CLE,tov,45,False,False,Smith Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,2-4,2,4
0021700106,2017-11-01,CLE,IND,1.8,1,10,12,IND,IND,fg_make,47,False,False,,Young 4' Turnaround Jump Shot (2 PTS),2-6,2,6
0021700106,2017-11-01,CLE,IND,1.97,1,10,2,CLE,CLE,fg_make,6,False,False,Rose 1' Driving Layup (2 PTS),,4-6,4,6
0021700106,2017-11-01,CLE,IND,2.08,1,9,55,CLE,IND,foul,4,False,False,,Collison OFF.Foul (P1) (K.Fitzgerald),4-6,4,6
0021700106,2017-11-01,CLE,IND,2.08,1,9,55,IND,IND,tov,37,False,False,,Collison Offensive Foul Turnover (P1.T1),4-6,4,6
0021700106,2017-11-01,CLE,IND,2.38,1,9,37,CLE,CLE,fg_miss,6,False,False,MISS James 2' Driving Layup,,4-6,4,6
0021700106,2017-11-01,CLE,IND,2.38,1,9,37,CLE,CLE,reb,0,False,False,Thompson REBOUND (Off:1 Def:0),,4-6,4,6
0021700106,2017-11-01,CLE,IND,2.48,1,9,31,CLE,CLE,fg_make,87,False,False,Thompson 2' Putback Dunk (2 PTS),,6-6,6,6
0021700106,2017-11-01,CLE,IND,2.67,1,9,20,IND,IND,fg3_miss,1,False,False,,MISS Young 26' 3PT Jump Shot,6-6,6,6
0021700106,2017-11-01,CLE,IND,2.73,1,9,16,CLE,CLE,reb,0,False,False,Love REBOUND (Off:0 Def:1),,6-6,6,6
0021700106,2017-11-01,CLE,IND,2.85,1,9,9,CLE,CLE,fg_make,1,False,False,Rose 19' Jump Shot (4 PTS),,8-6,8,6
0021700106,2017-11-01,CLE,IND,3.07,1,8,56,CLE,IND,foul,4,False,False,,Sabonis OFF.Foul (P1) (T.Maddox),8-6,8,6
0021700106,2017-11-01,CLE,IND,3.07,1,8,56,IND,IND,tov,37,False,False,,Sabonis Offensive Foul Turnover (P1.T2),8-6,8,6
0021700106,2017-11-01,CLE,IND,3.32,1,8,41,CLE,CLE,fg_miss,47,True,False,MISS Love 9' Turnaround Jump Shot,,8-6,8,6
0021700106,2017-11-01,CLE,IND,3.32,1,8,41,CLE,IND,block,47,True,False,block,block,8-6,8,6
0021700106,2017-11-01,CLE,IND,3.32,1,8,41,CLE,CLE,reb,0,False,False,Love REBOUND (Off:1 Def:1),,8-6,8,6
0021700106,2017-11-01,CLE,IND,3.42,1,8,35,CLE,CLE,fg_make,1,False,False,Love 15' Jump Shot (2 PTS),,10-6,10,6
0021700106,2017-11-01,CLE,IND,3.62,1,8,23,IND,IND,fg_miss,1,False,False,,MISS Sabonis 19' Jump Shot,10-6,10,6
0021700106,2017-11-01,CLE,IND,3.62,1,8,23,CLE,CLE,reb,0,False,False,Love REBOUND (Off:1 Def:2),,10-6,10,6
0021700106,2017-11-01,CLE,IND,3.78,1,8,13,CLE,CLE,tov,1,False,True,Smith Bad Pass Turnover (P2.T2),,10-6,10,6
0021700106,2017-11-01,CLE,IND,3.78,1,8,13,CLE,IND,steal,1,False,True,steal,steal,10-6,10,6
0021700106,2017-11-01,CLE,IND,3.87,1,8,8,IND,IND,fg_make,41,False,False,,Collison 2' Running Layup (4 PTS) (Bogdanovic 1 AST),10-8,10,8
0021700106,2017-11-01,CLE,IND,4.17,1,7,50,CLE,CLE,fg_miss,6,False,False,MISS James 1' Driving Layup,,10-8,10,8
0021700106,2017-11-01,CLE,IND,4.22,1,7,47,IND,IND,reb,0,False,False,,Sabonis REBOUND (Off:0 Def:2),10-8,10,8
0021700106,2017-11-01,CLE,IND,4.27,1,7,44,IND,IND,fg_make,50,False,False,,Sabonis 1' Running Dunk (2 PTS) (Collison 2 AST),10-10,10,10
0021700106,2017-11-01,CLE,IND,4.27,1,7,44,CLE,CLE,timeout,1,False,False,CAVALIERS Timeout: Regular (Full 1 Short 0),,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.57,1,7,26,CLE,CLE,fg3_miss,1,False,False,MISS Love 3PT Jump Shot,,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.67,1,7,20,CLE,CLE,reb,0,False,False,James REBOUND (Off:1 Def:0),,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.72,1,7,17,CLE,CLE,fg3_miss,1,False,False,MISS Smith 26' 3PT Jump Shot,,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.73,1,7,16,CLE,CLE,reb,0,False,False,Thompson REBOUND (Off:2 Def:0),,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.73,1,7,16,CLE,IND,foul,1,False,False,,Jefferson P.FOUL (P1.T3) (M.Ervin),10-10,10,10
0021700106,2017-11-01,CLE,IND,4.83,1,7,10,CLE,CLE,fg_miss,101,False,False,MISS Rose 12' Driving Floating Jump Shot,,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.88,1,7,7,IND,IND,reb,0,False,False,,Jefferson REBOUND (Off:0 Def:1),10-10,10,10
0021700106,2017-11-01,CLE,IND,4.98,1,7,1,IND,IND,fg3_miss,1,False,False,,MISS Young 26' 3PT Jump Shot,10-10,10,10
0021700106,2017-11-01,CLE,IND,4.98,1,7,1,CLE,CLE,reb,0,False,False,Thompson REBOUND (Off:2 Def:1),,10-10,10,10
0021700106,2017-11-01,CLE,IND,5.33,1,6,40,CLE,CLE,tov,1,False,True,James Bad Pass Turnover (P1.T3),,10-10,10,10
0021700106,2017-11-01,CLE,IND,5.33,1,6,40,CLE,IND,steal,1,False,True,steal,steal,10-10,10,10
0021700106,2017-11-01,CLE,IND,5.43,1,6,34,IND,IND,fg3_make,1,False,False,,Bogdanovic 3PT Jump Shot (5 PTS) (Oladipo 1 AST),10-13,10,13
0021700106,2017-11-01,CLE,IND,5.58,1,6,25,CLE,CLE,tov,40,False,False,Rose Out of Bounds Lost Ball Turnover (P1.T4),,10-13,10,13
0021700106,2017-11-01,CLE,IND,5.75,1,6,15,IND,IND,fg3_make,1,False,False,,Oladipo 26' 3PT Jump Shot (3 PTS),10-16,10,16
0021700106,2017-11-01,CLE,IND,5.97,1,6,2,CLE,CLE,fg3_miss,1,False,False,MISS Smith 26' 3PT Jump Shot,,10-16,10,16
0021700106,2017-11-01,CLE,IND,6.02,1,5,59,CLE,CLE,reb,0,False,False,Thompson REBOUND (Off:3 Def:1),,10-16,10,16
0021700106,2017-11-01,CLE,IND,6.07,1,5,56,CLE,CLE,fg_make,44,False,False,Rose 1' Reverse Layup (6 PTS) (Smith 1 AST),,12-16,12,16
0021700106,2017-11-01,CLE,IND,6.42,1,5,35,IND,IND,fg_make,1,False,False,,Young 17' Jump Shot (4 PTS) (Collison 3 AST),12-18,12,18
0021700106,2017-11-01,CLE,IND,6.62,1,5,23,CLE,CLE,fg_make,98,False,False,James 1' Cutting Layup Shot (4 PTS) (Smith 2 AST),,14-18,14,18
0021700106,2017-11-01,CLE,IND,6.87,1,5,8,IND,IND,fg_make,1,False,False,,Jefferson 17' Jump Shot (2 PTS) (Oladipo 2 AST),14-20,14,20
0021700106,2017-11-01,CLE,IND,7.08,1,4,55,CLE,CLE,fg_miss,3,False,False,MISS Love 7' Hook Shot,,14-20,14,20
0021700106,2017-11-01,CLE,IND,7.13,1,4,52,IND,IND,reb,0,False,False,,Jefferson REBOUND (Off:0 Def:2),14-20,14,20
0021700106,2017-11-01,CLE,IND,7.15,1,4,51,IND,CLE,foul,2,False,False,Rose S.FOUL (P1.T1) (T.Maddox),,14-20,14,20
0021700106,2017-11-01,CLE,IND,7.15,1,4,51,IND,IND,ft_make,11,False,False,,Collison Free Throw 1 of 2 (5 PTS),14-21,14,21
0021700106,2017-11-01,CLE,IND,7.15,1,4,51,IND,IND,ft_make,12,False,False,,Collison Free Throw 2 of 2 (6 PTS),14-22,14,22
0021700106,2017-11-01,CLE,IND,7.3,1,4,42,CLE,CLE,fg3_make,1,False,False,Love 25' 3PT Jump Shot (5 PTS) (James 1 AST),,17-22,17,22
0021700106,2017-11-01,CLE,IND,7.58,1,4,25,IND,IND,fg3_miss,1,False,False,,MISS Oladipo 25' 3PT Jump Shot,17-22,17,22
0021700106,2017-11-01,CLE,IND,7.62,1,4,23,CLE,CLE,reb,0,False,False,Crowder REBOUND (Off:0 Def:1),,17-22,17,22
0021700106,2017-11-01,CLE,IND,7.72,1,4,17,CLE,CLE,fg3_miss,1,False,False,MISS Love 25' 3PT Jump Shot,,17-22,17,22
0021700106,2017-11-01,CLE,IND,7.72,1,4,17,IND,IND,reb,0,False,False,,Collison REBOUND (Off:0 Def:2),17-22,17,22
0021700106,2017-11-01,CLE,IND,7.82,1,4,11,IND,IND,fg_make,41,False,False,,Young 1' Running Layup (6 PTS) (Jefferson 1 AST),17-24,17,24
0021700106,2017-11-01,CLE,IND,8.12,1,3,53,CLE,CLE,fg_make,9,False,False,James 1' Driving Dunk (6 PTS),,19-24,19,24
0021700106,2017-11-01,CLE,IND,8.2,1,3,48,IND,IND,timeout,1,False,False,,Pacers Timeout: Regular (Reg.1 Short 0),19-24,19,24
0021700106,2017-11-01,CLE,IND,8.33,1,3,40,IND,IND,fg_miss,6,False,False,,MISS Sabonis 2' Driving Layup,19-24,19,24
0021700106,2017-11-01,CLE,IND,8.38,1,3,37,CLE,CLE,reb,0,False,False,James REBOUND (Off:1 Def:1),,19-24,19,24
0021700106,2017-11-01,CLE,IND,8.5,1,3,30,CLE,CLE,fg3_miss,1,False,False,MISS Wade 3PT Jump Shot,,19-24,19,24
0021700106,2017-11-01,CLE,IND,8.58,1,3,25,IND,IND,reb,0,False,False,,Sabonis REBOUND (Off:0 Def:3),19-24,19,24
0021700106,2017-11-01,CLE,IND,8.65,1,3,21,IND,IND,fg3_make,1,False,False,,Bogdanovic 24' 3PT Jump Shot (8 PTS) (Oladipo 3 AST),19-27,19,27
0021700106,2017-11-01,CLE,IND,8.9,1,3,6,CLE,CLE,fg_make,98,False,False,James Cutting Layup Shot (8 PTS) (Wade 1 AST),,21-27,21,27
0021700106,2017-11-01,CLE,IND,9.18,1,2,49,IND,IND,fg_make,80,False,False,,Bogdanovic 16' Step Back Jump Shot (10 PTS) (Collison 4 AST),21-29,21,29
0021700106,2017-11-01,CLE,IND,9.43,1,2,34,CLE,IND,foul,1,False,False,,Oladipo P.FOUL (P1.T4) (K.Fitzgerald),21-29,21,29
0021700106,2017-11-01,CLE,IND,9.6,1,2,24,CLE,CLE,fg_miss,1,False,False,MISS Wade 12' Jump Shot,,21-29,21,29
0021700106,2017-11-01,CLE,IND,9.63,1,2,22,IND,IND,reb,0,False,False,,Sabonis REBOUND (Off:0 Def:4),21-29,21,29
0021700106,2017-11-01,CLE,IND,9.68,1,2,19,IND,IND,fg_miss,79,False,False,,MISS Oladipo 17' Pullup Jump Shot,21-29,21,29
0021700106,2017-11-01,CLE,IND,9.68,1,2,19,CLE,CLE,reb,0,False,False,Love REBOUND (Off:1 Def:3),,21-29,21,29
0021700106,2017-11-01,CLE,IND,9.82,1,2,11,CLE,CLE,fg_make,5,False,False,Green Layup (2 PTS) (James 2 AST),,23-29,23,29
0021700106,2017-11-01,CLE,IND,10.23,1,1,46,IND,IND,fg_miss,63,False,False,,MISS Oladipo 11' Fadeaway Jumper,23-29,23,29
0021700106,2017-11-01,CLE,IND,10.3,1,1,42,CLE,CLE,reb,0,False,False,James REBOUND (Off:1 Def:2),,23-29,23,29
0021700106,2017-11-01,CLE,IND,10.33,1,1,40,CLE,CLE,tov,2,False,True,James Lost Ball Turnover (P2.T5),,23-29,23,29
0021700106,2017-11-01,CLE,IND,10.33,1,1,40,CLE,IND,steal,2,False,True,steal,steal,23-29,23,29
0021700106,2017-11-01,CLE,IND,10.38,1,1,37,IND,CLE,foul,1,False,False,Green P.FOUL (P1.T2) (K.Fitzgerald),,23-29,23,29
0021700106,2017-11-01,CLE,IND,10.65,1,1,21,CLE,IND,foul,26,False,False,,Oladipo Offensive Charge Foul (P2.PN) (M.Ervin),23-29,23,29
0021700106,2017-11-01,CLE,IND,10.65,1,1,21,IND,IND,tov,37,False,False,,Oladipo Offensive Foul Turnover (P1.T3),23-29,23,29
