game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021701080,2018-03-23,CLE,PHX,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.0,1,12,0,,CLE,jump_ball,0,False,False,Jump Ball Love vs. Chriss: Tip to Bender,,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.27,1,11,44,PHX,PHX,fg_miss,79,False,False,,MISS Jackson 12' Pullup Jump Shot,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.3,1,11,42,CLE,CLE,reb,0,False,False,Love REBOUND (Off:0 Def:1),,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.4,1,11,36,CLE,CLE,fg3_miss,1,False,False,MISS Green 24' 3PT Jump Shot,,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.45,1,11,33,PHX,PHX,reb,0,False,False,,Chriss REBOUND (Off:0 Def:1),0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.68,1,11,19,PHX,PHX,fg3_miss,1,False,False,,MISS Chriss 25' 3PT Jump Shot,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.73,1,11,16,CLE,CLE,reb,0,False,False,James REBOUND (Off:0 Def:1),,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.97,1,11,2,CLE,CLE,tov,1,False,True,Calderon Bad Pass Turnover (P1.T1),,0-0,0,0
0021701080,2018-03-23,CLE,PHX,0.97,1,11,2,CLE,PHX,steal,1,False,True,steal,steal,0-0,0,0
0021701080,2018-03-23,CLE,PHX,1.07,1,10,56,PHX,PHX,tov,1,False,True,,Payton Bad Pass Turnover (P1.T1),0-0,0,0
0021701080,2018-03-23,CLE,PHX,1.07,1,10,56,PHX,CLE,steal,1,False,True,steal,steal,0-0,0,0
0021701080,2018-03-23,CLE,PHX,1.42,1,10,35,CLE,CLE,fg_make,47,False,False,Green 8' Turnaround Jump Shot (2 PTS),,2-0,2,0
0021701080,2018-03-23,CLE,PHX,1.7,1,10,18,PHX,PHX,fg_miss,79,False,False,,MISS Payton 9' Pullup Jump Shot,2-0,2,0
0021701080,2018-03-23,CLE,PHX,1.8,1,10,12,PHX,PHX,reb,0,False,False,,Chriss REBOUND (Off:1 Def:1),2-0,2,0
0021701080,2018-03-23,CLE,PHX,1.8,1,10,12,PHX,PHX,fg_miss,107,False,False,,MISS Chriss 1' Tip Dunk Shot,2-0,2,0
0021701080,2018-03-23,CLE,PHX,1.82,1,10,11,CLE,CLE,reb,0,False,False,G. Hill REBOUND (Off:0 Def:1),,2-0,2,0
0021701080,2018-03-23,CLE,PHX,1.98,1,10,1,CLE,CLE,tov,4,False,False,Green Traveling Turnover (P1.T2),,2-0,2,0
0021701080,2018-03-23,CLE,PHX,2.17,1,9,50,PHX,PHX,tov,40,False,False,,Jackson Out of Bounds Lost Ball Turnover (P1.T2),2-0,2,0
0021701080,2018-03-23,CLE,PHX,2.43,1,9,34,CLE,CLE,fg_miss,58,False,False,MISS Love 12' Turnaround Hook Shot,,2-0,2,0
0021701080,2018-03-23,CLE,PHX,2.48,1,9,31,PHX,PHX,reb,0,False,False,,Jackson REBOUND (Off:0 Def:1),2-0,2,0
0021701080,2018-03-23,CLE,PHX,2.5,1,9,30,CLE,PHX,foul,26,False,False,,Jackson Offensive Charge Foul (P1.T1) (J.Capers),2-0,2,0
0021701080,2018-03-23,CLE,PHX,2.5,1,9,30,PHX,PHX,tov,37,False,False,,Jackson Offensive Foul Turnover (P2.T3),2-0,2,0
0021701080,2018-03-23,CLE,PHX,2.85,1,9,9,CLE,CLE,fg_make,5,False,False,Love 2' Layup (2 PTS) (Calderon 1 AST),,4-0,4,0
0021701080,2018-03-23,CLE,PHX,2.98,1,9,1,PHX,PHX,fg3_miss,1,False,False,,MISS Jackson 26' 3PT Jump Shot,4-0,4,0
0021701080,2018-03-23,CLE,PHX,3.03,1,8,58,CLE,CLE,reb,0,False,False,Calderon REBOUND (Off:0 Def:1),,4-0,4,0
0021701080,2018-03-23,CLE,PHX,3.13,1,8,52,CLE,CLE,fg_make,101,False,False,James 4' Driving Floating Jump Shot (2 PTS) (Calderon 2 AST),,6-0,6,0
0021701080,2018-03-23,CLE,PHX,3.38,1,8,37,PHX,PHX,fg3_make,80,False,False,,Daniels 26' 3PT Step Back Jump Shot (3 PTS) (Payton 1 AST),6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.7,1,8,18,CLE,CLE,fg_miss,47,False,False,MISS James 6' Turnaround Jump Shot,,6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.77,1,8,14,PHX,PHX,reb,0,False,False,,Chriss REBOUND (Off:1 Def:2),6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.77,1,8,14,PHX,PHX,fg_miss,101,True,False,,MISS Payton 6' Driving Floating Jump Shot,6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.77,1,8,14,PHX,CLE,block,101,True,False,block,block,6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.78,1,8,13,CLE,CLE,reb,0,False,False,CAVALIERS Rebound,,6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.85,1,8,9,,CLE,jump_ball,0,False,False,Jump Ball G. Hill vs. Payton: Tip to Love,,6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.92,1,8,5,CLE,CLE,tov,1,False,True,Love Bad Pass Turnover (P1.T3),,6-3,6,3
0021701080,2018-03-23,CLE,PHX,3.92,1,8,5,CLE,PHX,steal,1,False,True,steal,steal,6-3,6,3
0021701080,2018-03-23,CLE,PHX,4.05,1,7,57,PHX,PHX,fg_make,58,False,False,,Chriss 1' Turnaround Hook Shot (2 PTS) (Jackson 1 AST),6-5,6,5
