game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021100250,2012-01-23,POR,SAC,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021100250,2012-01-23,POR,SAC,0.0,1,12,0,,POR,jump_ball,0,False,False,Jump Ball Camby vs. Thompson: Tip to Matthews,,0-0,0,0
0021100250,2012-01-23,POR,SAC,0.4,1,11,36,POR,POR,fg_miss,86,False,False,MISS Aldridge 9' Turnaround Fadeaway Shot,,0-0,0,0
0021100250,2012-01-23,POR,SAC,0.4,1,11,36,SAC,SAC,reb,0,False,False,,Cousins REBOUND (Off:0 Def:1),0-0,0,0
0021100250,2012-01-23,POR,SAC,0.68,1,11,19,SAC,SAC,tov,4,False,False,,Thompson Traveling Turnover (P1.T1),0-0,0,0
0021100250,2012-01-23,POR,SAC,0.93,1,11,4,POR,POR,fg_miss,5,False,False,MISS Wallace 1' Layup,,0-0,0,0
0021100250,2012-01-23,POR,SAC,0.95,1,11,3,SAC,SAC,reb,0,False,False,,Evans REBOUND (Off:0 Def:1),0-0,0,0
0021100250,2012-01-23,POR,SAC,1.02,1,10,59,SAC,POR,foul,2,False,False,Camby S.FOUL (P1.T1),,0-0,0,0
0021100250,2012-01-23,POR,SAC,1.02,1,10,59,SAC,SAC,ft_make,11,False,False,,Evans Free Throw 1 of 2 (1 PTS),0-1,0,1
0021100250,2012-01-23,POR,SAC,1.02,1,10,59,SAC,SAC,ft_make,12,False,False,,Evans Free Throw 2 of 2 (2 PTS),0-2,0,2
0021100250,2012-01-23,POR,SAC,1.22,1,10,47,SAC,POR,foul,26,False,False,Camby Offensive Charge Foul (P2),,0-2,0,2
0021100250,2012-01-23,POR,SAC,1.22,1,10,47,POR,POR,tov,5,False,False,Camby Foul Turnover (P1.T1),,0-2,0,2
0021100250,2012-01-23,POR,SAC,1.42,1,10,35,SAC,SAC,fg_miss,1,False,False,,MISS Cousins 19' Jump Shot,0-2,0,2
0021100250,2012-01-23,POR,SAC,1.42,1,10,35,SAC,SAC,reb,0,False,False,,Kings Rebound,0-2,0,2
0021100250,2012-01-23,POR,SAC,1.53,1,10,28,SAC,SAC,fg_make,66,False,False,,Cousins 8' Jump Bank Shot (2 PTS),0-4,0,4
0021100250,2012-01-23,POR,SAC,1.8,1,10,12,POR,POR,tov,1,False,True,Felton Bad Pass Turnover (P1.T2),,0-4,0,4
0021100250,2012-01-23,POR,SAC,1.8,1,10,12,POR,SAC,steal,1,False,True,steal,steal,0-4,0,4
0021100250,2012-01-23,POR,SAC,1.95,1,10,3,SAC,SAC,fg_make,1,False,False,,Greene 21' Jump Shot (2 PTS) (Evans 1 AST),0-6,0,6
0021100250,2012-01-23,POR,SAC,2.15,1,9,51,POR,POR,fg3_miss,1,False,False,MISS Felton 25' 3PT Jump Shot,,0-6,0,6
0021100250,2012-01-23,POR,SAC,2.18,1,9,49,POR,POR,reb,0,False,False,TRAIL BLAZERS Rebound,,0-6,0,6
0021100250,2012-01-23,POR,SAC,2.32,1,9,41,POR,POR,fg_miss,1,False,False,MISS Matthews 10' Jump Shot,,0-6,0,6
0021100250,2012-01-23,POR,SAC,2.33,1,9,40,SAC,SAC,reb,0,False,False,,Cousins REBOUND (Off:0 Def:2),0-6,0,6
0021100250,2012-01-23,POR,SAC,2.43,1,9,34,SAC,SAC,fg_miss,1,False,False,,MISS Evans 19' Jump Shot,0-6,0,6
0021100250,2012-01-23,POR,SAC,2.47,1,9,32,POR,POR,reb,0,False,False,Aldridge REBOUND (Off:0 Def:1),,0-6,0,6
0021100250,2012-01-23,POR,SAC,2.63,1,9,22,POR,POR,fg3_make,1,False,False,Matthews 3PT Jump Shot (3 PTS) (Felton 1 AST),,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.03,1,8,58,SAC,SAC,fg_miss,1,False,False,,MISS Salmons 17' Jump Shot,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.05,1,8,57,POR,POR,reb,0,False,False,Wallace REBOUND (Off:0 Def:1),,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.35,1,8,39,POR,POR,fg_miss,1,False,False,MISS Aldridge 9' Jump Shot,,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.35,1,8,39,SAC,SAC,reb,0,False,False,,Kings Rebound,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.35,1,8,39,SAC,POR,foul,3,False,False,Aldridge L.B.FOUL (P1.T2),,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.58,1,8,25,SAC,SAC,fg_make,1,False,False,,Thompson 5' Jump Shot (2 PTS) (Cousins 1 AST),3-8,3,8
0021100250,2012-01-23,POR,SAC,3.58,1,8,25,SAC,POR,violation,2,False,False,Wallace Violation:Defensive Goaltending,,3-6,3,6
0021100250,2012-01-23,POR,SAC,3.78,1,8,13,POR,POR,fg_make,42,False,False,Felton Driving Layup (2 PTS),,5-8,5,8
0021100250,2012-01-23,POR,SAC,4.07,1,7,56,SAC,SAC,fg_miss,1,False,False,,MISS Salmons 14' Jump Shot,5-8,5,8
0021100250,2012-01-23,POR,SAC,4.1,1,7,54,SAC,SAC,reb,0,False,False,,Evans REBOUND (Off:1 Def:1),5-8,5,8
