home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline
CHA,DET,84,82,4,11:37,-525,350
CHA,DET,84,82,4,11:31,-550,360
CHA,DET,86,82,4,11:26,-625,400
CHA,DET,86,82,4,11:15,-625,400
HOU,LA,80,74,4,11:59,-160,130
HOU,LA,83,74,4,11:33,-145,115
HOU,LA,83,77,4,11:07,-155,125
HOU,LA,83,77,4,10:58,-155,125
GS,DAL,60,48,3,12:00,-675,425
HOU,LA,83,77,4,10:51,-125,-105
GS,DAL,60,48,3,11:40,-625,400
HOU,LA,83,79,4,10:21,120,-150
GS,DAL,62,48,3,11:19,-775,475
CHA,DET,86,82,4,11:06,-825,500
HOU,LA,83,81,4,10:08,145,-175
GS,DAL,64,48,3,11:04,-1150,650
CHA,DET,86,82,4,10:41,-775,475
HOU,LA,83,84,4,9:40,260,-370
GS,DAL,66,48,3,10:41,-1800,850
CHA,DET,86,82,4,10:20,-825,500
CHA,DET,87,82,4,10:20,-950,550
HOU,LA,83,84,4,9:40,230,-315
GS,DAL,66,48,3,10:41,-1600,800
CHA,DET,88,82,4,10:16,-1050,600
CHA,DET,88,82,4,9:57,-1150,650
HOU,LA,83,84,4,9:40,210,-280
CHA,DET,88,84,4,9:36,-675,425
CHA,DET,90,87,4,9:19,-435,300
HOU,LA,83,84,4,9:26,185,-245
GS,DAL,66,48,3,10:41,-2000,900
CHA,DET,93,90,4,8:47,-525,350
HOU,LA,83,87,4,9:00,325,-475
GS,DAL,66,48,3,10:19,-2400,1000
CHA,DET,93,90,4,8:15,-475,325
HOU,LA,83,87,4,8:43,240,-330
GS,DAL,68,48,3,10:01,-3500,1300
CHA,DET,96,93,4,7:48,-500,340
HOU,LA,85,87,4,8:43,215,-290
GS,DAL,68,50,3,9:42,-3200,1200
CHA,DET,99,96,4,7:19,-500,340
HOU,LA,85,87,4,8:28,210,-280
GS,DAL,70,52,3,9:12,-3200,1200
CHA,DET,99,96,4,7:19,-600,385
HOU,LA,87,87,4,8:03,145,-175
GS,DAL,70,52,3,9:00,-3200,1200
HOU,LA,87,87,4,7:50,155,-195
GS,DAL,70,52,3,9:00,-3500,1300
HOU,LA,88,87,4,7:44,145,-175
GS,DAL,70,52,3,8:58,-3200,1200
HOU,LA,88,87,4,7:09,150,-185
GS,DAL,70,52,3,8:51,-3500,1300
HOU,LA,88,90,4,6:36,230,-315
CHA,DET,99,96,4,7:06,-600,385
HOU,LA,88,90,4,6:33,185,-245
GS,DAL,70,52,3,8:51,-4000,1400
CHA,DET,100,96,4,6:55,-1050,600
CHA,DET,101,96,4,6:55,-1050,600
CHA,DET,101,96,4,6:20,-1300,700
CHA,DET,101,96,4,5:51,-775,475
CHA,DET,101,98,4,5:47,-675,425
HOU,LA,88,90,4,6:32,185,-245
GS,DAL,70,52,3,8:47,-3500,1300
POR,DEN,,,,,260,-370
CHA,DET,103,98,4,5:21,-675,425
HOU,LA,88,90,4,5:46,230,-315
GS,DAL,73,54,3,8:01,-4500,1500
CHA,DET,103,100,4,5:11,-775,475
HOU,LA,88,90,4,5:13,250,-350
GS,DAL,73,54,3,7:51,-4500,1500
POR,DEN,0,0,1,11:51,250,-350
CHA,DET,103,100,4,5:08,-500,340
HOU,LA,88,91,4,5:14,300,-435
GS,DAL,75,54,3,7:29,-4500,1500
POR,DEN,2,2,1,11:09,240,-330
HOU,LA,88,92,4,5:12,325,-475
GS,DAL,75,57,3,6:46,-4500,1500
POR,DEN,2,2,1,10:58,260,-370
HOU,LA,91,92,4,4:40,165,-210
GS,DAL,75,57,3,6:26,-4000,1400
POR,DEN,4,4,1,10:17,280,-400
GS,DAL,76,57,3,6:25,-5000,1600
POR,DEN,6,4,1,9:49,270,-385
CHA,DET,103,102,4,4:40,-385,270
HOU,LA,91,92,4,4:20,165,-210
GS,DAL,78,57,3,5:58,-5500,1700
POR,DEN,6,4,1,9:20,280,-400
CHA,DET,104,102,4,4:40,-450,310
HOU,LA,94,94,4,3:44,270,-385
GS,DAL,78,57,3,5:42,-5500,1700
POR,DEN,6,4,1,9:05,300,-435
CHA,DET,105,102,4,4:29,-500,340
HOU,LA,94,94,4,3:26,165,-210
GS,DAL,78,59,3,5:33,-4500,1500
POR,DEN,6,4,1,8:43,270,-385
CHA,DET,105,102,4,4:29,-475,325
HOU,LA,94,94,4,3:26,135,-165
GS,DAL,78,61,3,5:16,-4500,1500
POR,DEN,6,4,1,8:36,270,-385
CHA,DET,105,102,4,3:44,-475,325
HOU,LA,94,95,4,3:13,150,-185
GS,DAL,78,61,3,5:05,-4000,1400
POR,DEN,6,4,1,7:58,270,-385
CHA,DET,107,104,4,3:19,-500,340
POR,DEN,8,4,1,7:26,240,-330
CHA,DET,107,104,4,3:19,-315,230
GS,DAL,78,61,3,5:05,-4500,1500
POR,DEN,8,4,1,7:11,240,-330
HOU,LA,94,95,4,3:13,175,-225
GS,DAL,78,61,3,4:56,-4500,1500
POR,DEN,10,6,1,6:51,230,-315
HOU,LA,94,95,4,2:58,230,-315
GS,DAL,78,61,3,4:59,-4500,1500
POR,DEN,10,6,1,6:48,240,-330
CHA,DET,109,106,4,2:36,-350,250
HOU,LA,94,95,4,2:28,160,-200
GS,DAL,79,64,3,4:37,-3500,1300
CHA,DET,109,107,4,2:36,-255,190
HOU,LA,95,95,4,2:28,130,-160
GS,DAL,79,64,3,4:18,-2000,900
POR,DEN,10,6,1,6:48,270,-385
CHA,DET,109,108,4,2:19,-235,180
HOU,LA,95,95,4,2:24,165,-210
GS,DAL,79,65,3,4:18,-2000,900
CHA,DET,112,110,4,1:47,-160,130
HOU,LA,95,95,4,1:46,165,-210
GS,DAL,79,66,3,4:18,-1800,850
POR,DEN,10,6,1,6:48,250,-350
CHA,DET,112,110,4,1:27,-160,130
HOU,LA,95,95,4,1:45,165,-210
GS,DAL,79,68,3,3:40,-1300,700
HOU,LA,95,97,4,1:22,165,-210
GS,DAL,79,70,3,3:08,-825,500
POR,DEN,10,7,1,6:28,240,-330
GS,DAL,81,70,3,2:37,-1050,600
POR,DEN,12,9,1,5:57,210,-280
CHA,DET,112,110,4,0:49,-160,130
HOU,LA,95,97,4,0:14,165,-210
GS,DAL,81,71,3,2:37,-775,475
POR,DEN,12,9,1,5:46,215,-290
GS,DAL,81,72,3,2:25,-775,475
POR,DEN,12,10,1,5:46,230,-315
GS,DAL,82,72,3,2:25,-1150,650
POR,DEN,12,11,1,5:32,270,-385
GS,DAL,83,72,3,2:07,-1600,800
POR,DEN,12,14,1,5:00,300,-435
GS,DAL,86,72,3,1:35,-3500,1300
POR,DEN,15,16,1,4:27,280,-400
CHA,DET,112,112,4,0:27,-160,130
GS,DAL,87,72,3,1:29,-4000,1400
POR,DEN,15,18,1,4:03,270,-385
CHA,DET,112,112,4,0:15,-160,130
GS,DAL,88,72,3,1:29,-4000,1400
POR,DEN,15,20,1,3:33,310,-450
CHA,DET,112,115,4,,-160,130
GS,DAL,88,74,3,1:01,-3200,1200
GS,DAL,88,74,3,0:35,-4000,1400
GS,DAL,88,74,3,0:18,-4000,1400
HOU,LA,95,97,4,0:07,165,-210
GS,DAL,88,74,4,12:00,-4000,1400
POR,DEN,15,20,1,3:33,350,-525
CHA,DET,116,116,E,,-160,130
HOU,LA,98,99,4,,165,-210
GS,DAL,91,74,4,10:21,-5500,1700
POR,DEN,20,25,1,1:44,350,-525
CHA,DET,116,116,O,5:00,-160,130
GS,DAL,91,74,4,10:12,-5500,1700
POR,DEN,22,27,1,1:13,360,-550
GS,DAL,93,76,4,9:41,-5500,1700
POR,DEN,22,27,1,0:43,325,-475
CHA,DET,116,116,O,5:00,-165,135
GS,DAL,93,78,4,9:17,-5500,1700
POR,DEN,24,27,1,0:34,300,-435
POR,DEN,24,29,1,0:28,340,-500
CHA,DET,116,116,O,5:00,-195,155
GS,DAL,93,79,4,9:17,-5500,1700
POR,DEN,24,32,1,0:07,385,-600
CHA,DET,116,116,O,4:58,-195,155
GS,DAL,93,81,4,8:52,-5500,1700
POR,DEN,27,32,2,12:00,340,-500
CHA,DET,116,116,O,4:30,-225,175
POR,DEN,27,32,2,12:00,350,-525
CHA,DET,116,116,O,4:04,-225,175
CHA,DET,118,116,O,3:54,-225,175
CHA,DET,120,116,O,3:32,-420,290
CHA,DET,120,118,O,3:10,-290,215
POR,DEN,27,32,2,11:46,350,-525
CHA,DET,122,118,O,2:45,-1150,650
POR,DEN,27,34,2,11:20,400,-625
CHA,DET,123,121,O,2:32,-370,260
GS,DAL,93,83,4,8:15,-5500,1700
POR,DEN,27,34,2,10:44,400,-625
CHA,DET,125,123,O,1:52,-575,375
GS,DAL,93,85,4,7:44,-5500,1700
POR,DEN,27,36,2,10:12,425,-675
GS,DAL,93,85,4,7:25,-5500,1700
POR,DEN,27,36,2,10:03,400,-625
CHA,DET,125,123,O,1:46,-575,375
POR,DEN,27,36,2,9:31,425,-675
POR,DEN,27,38,2,9:19,475,-775
GS,DAL,93,85,4,7:10,-5500,1700
POR,DEN,29,38,2,8:48,550,-950
GS,DAL,93,88,4,6:49,-5500,1700
POR,DEN,29,40,2,8:38,550,-950
GS,DAL,93,90,4,6:25,-5500,1700
POR,DEN,29,42,2,8:05,650,-1150
GS,DAL,93,90,4,6:09,-5500,1700
POR,DEN,30,42,2,7:59,650,-1150
CHA,DET,126,125,O,1:28,-575,375
GS,DAL,93,90,4,6:09,-475,325
POR,DEN,31,42,2,7:48,550,-950
CHA,DET,126,125,O,1:18,-280,210
GS,DAL,94,90,4,6:09,-350,250
POR,DEN,31,45,2,7:40,650,-1150
CHA,DET,126,125,O,0:28,-575,375
GS,DAL,94,90,4,5:56,-525,350
POR,DEN,31,45,2,7:24,750,-1450
CHA,DET,126,125,O,0:28,-725,450
GS,DAL,94,90,4,5:35,-575,375
POR,DEN,31,46,2,7:24,750,-1450
GS,DAL,94,90,4,5:18,-435,300
POR,DEN,31,47,2,7:21,750,-1450
GS,DAL,94,93,4,4:57,-255,190
POR,DEN,31,47,2,7:08,750,-1450
CHA,DET,126,125,O,0:14,-575,375
GS,DAL,94,93,4,4:36,-145,115
POR,DEN,31,50,2,6:42,900,-2000
CHA,DET,126,125,O,0:01,-575,375
GS,DAL,94,93,4,4:03,-145,115
GS,DAL,94,93,4,3:52,-200,160
CHA,DET,126,125,O,,-575,375
POR,DEN,31,50,2,6:42,1000,-2400
CHA,DET,126,125,O,5:00,-575,375
POR,DEN,31,50,2,6:37,1000,-2400
POR,DEN,33,52,2,6:23,1000,-2400
CHA,DET,126,127,O,,-575,375
POR,DEN,35,52,2,6:08,800,-1600
GS,DAL,94,95,4,3:40,-140,110
POR,DEN,36,52,2,6:06,800,-1600
GS,DAL,94,95,4,3:08,135,-165
POR,DEN,38,52,2,5:28,700,-1300
GS,DAL,94,97,4,2:41,180,-235
GS,DAL,94,97,4,2:02,190,-255
GS,DAL,94,100,4,1:39,190,-255
GS,DAL,96,100,4,1:28,190,-255
GS,DAL,96,102,4,1:08,190,-255
POR,DEN,38,52,2,5:28,750,-1450
POR,DEN,38,54,2,5:05,850,-1800
POR,DEN,38,54,2,4:43,900,-2000
GS,DAL,96,102,4,1:07,190,-255
GS,DAL,96,102,4,0:44,-2400,1000
POR,DEN,38,56,2,4:40,1000,-2400
GS,DAL,98,102,4,0:25,-2400,1000
POR,DEN,38,56,2,4:30,1000,-2400
GS,DAL,98,102,4,0:22,900,-2000
POR,DEN,38,56,2,4:24,1000,-2400
GS,DAL,98,103,4,0:22,900,-2000
POR,DEN,38,56,2,4:00,1000,-2400
GS,DAL,98,104,4,0:17,900,-2000
POR,DEN,40,56,2,3:31,850,-1800
GS,DAL,101,104,4,0:09,900,-2000
POR,DEN,40,56,2,3:27,900,-2000
LA,NO,,,,,-140,120
POR,DEN,40,56,2,3:17,900,-2000
POR,DEN,40,57,2,3:04,1000,-2400
POR,DEN,40,59,2,2:48,1200,-3200
GS,DAL,101,104,4,0:06,900,-2000
POR,DEN,44,59,2,2:20,900,-2000
GS,DAL,101,105,4,0:06,900,-2000
