home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
CHA,BOS,22,29,2,12:00,385,-600,2022-03-09
DET,CHI,26,25,2,12:00,170,-220,2022-03-09
DET,CHI,26,25,2,11:51,170,-220,2022-03-09
DET,CHI,28,25,2,11:26,150,-185,2022-03-09
CHA,BOS,22,29,2,11:48,425,-675,2022-03-09
DET,CHI,28,27,2,10:46,160,-200,2022-03-09
CHA,BOS,22,31,2,11:17,475,-775,2022-03-09
DET,CHI,28,27,2,10:18,160,-200,2022-03-09
CHA,BOS,22,31,2,11:07,425,-675,2022-03-09
DET,CHI,28,27,2,10:09,200,-265,2022-03-09
CHA,BOS,22,31,2,10:45,350,-525,2022-03-09
DET,CHI,28,29,2,9:27,210,-280,2022-03-09
LA,WAS,,,,,-160,140,2022-03-09
CHA,BOS,22,33,2,10:14,425,-675,2022-03-09
DET,CHI,28,31,2,9:08,250,-350,2022-03-09
CHA,BOS,22,35,2,9:52,475,-775,2022-03-09
DET,CHI,28,33,2,8:44,280,-400,2022-03-09
CHA,BOS,23,35,2,9:51,475,-775,2022-03-09
DET,CHI,29,33,2,8:44,280,-400,2022-03-09
MIA,PHO,,,,,-185,150,2022-03-09
CHA,BOS,25,38,2,9:22,475,-775,2022-03-09
CHA,BOS,26,38,2,9:16,475,-775,2022-03-09
DET,CHI,29,33,2,8:44,250,-350,2022-03-09
CHA,BOS,26,38,2,8:58,425,-675,2022-03-09
CHA,BOS,32,38,2,8:05,300,-435,2022-03-09
DET,CHI,30,33,2,8:35,250,-350,2022-03-09
CHA,BOS,32,38,2,7:31,350,-525,2022-03-09
DET,CHI,30,33,2,8:19,240,-330,2022-03-09
CHA,BOS,32,41,2,7:31,350,-525,2022-03-09
DET,CHI,31,33,2,8:14,210,-280,2022-03-09
DET,CHI,33,33,2,7:57,200,-265,2022-03-09
CHA,BOS,32,41,2,7:31,375,-575,2022-03-09
DET,CHI,35,33,2,7:32,170,-220,2022-03-09
CHA,BOS,32,41,2,7:31,385,-600,2022-03-09
DET,CHI,37,33,2,6:52,145,-175,2022-03-09
MIA,PHO,0,0,1,11:56,-170,140,2022-03-09
DET,CHI,37,33,2,6:35,160,-200,2022-03-09
MIA,PHO,0,0,1,11:36,-185,150,2022-03-09
DET,CHI,37,34,2,6:35,170,-220,2022-03-09
MIA,PHO,3,0,1,11:00,-235,180,2022-03-09
DET,CHI,37,35,2,6:05,170,-220,2022-03-09
MIA,PHO,3,2,1,10:36,-160,130,2022-03-09
CHA,BOS,35,41,2,6:53,310,-450,2022-03-09
DET,CHI,40,35,2,5:35,145,-175,2022-03-09
MIA,PHO,6,2,1,10:05,-220,170,2022-03-09
CHA,BOS,36,41,2,6:53,310,-450,2022-03-09
DET,CHI,42,35,2,5:02,110,-140,2022-03-09
MIA,PHO,9,2,1,9:32,-255,190,2022-03-09
LA,WAS,,,,,-155,135,2022-03-09
CHA,BOS,36,41,2,6:10,250,-350,2022-03-09
MIA,PHO,9,4,1,9:17,-220,170,2022-03-09
CHA,BOS,37,41,2,6:10,240,-330,2022-03-09
MIA,PHO,12,5,1,9:02,-255,190,2022-03-09
CHA,BOS,37,41,2,6:05,250,-350,2022-03-09
MIA,PHO,12,7,1,8:36,-220,170,2022-03-09
CHA,BOS,39,41,2,5:36,220,-300,2022-03-09
MIA,PHO,13,7,1,8:36,-235,180,2022-03-09
MIA,PHO,14,7,1,8:10,-245,185,2022-03-09
DET,CHI,42,37,2,4:46,125,-155,2022-03-09
MIA,PHO,18,10,1,7:44,-220,170,2022-03-09
DET,CHI,42,37,2,4:35,125,-155,2022-03-09
MIA,PHO,20,10,1,7:30,-255,190,2022-03-09
DET,CHI,42,39,2,4:10,155,-195,2022-03-09
MIA,PHO,20,10,1,7:30,-315,230,2022-03-09
MIA,PHO,20,10,1,7:30,-330,240,2022-03-09
CHA,BOS,39,44,2,5:07,280,-400,2022-03-09
DET,CHI,44,40,2,3:49,150,-185,2022-03-09
MIA,PHO,20,10,1,7:30,-370,260,2022-03-09
CHA,BOS,39,46,2,4:45,310,-450,2022-03-09
DET,CHI,46,41,2,3:44,140,-170,2022-03-09
CHA,BOS,39,46,2,4:24,350,-525,2022-03-09
DET,CHI,46,41,2,3:12,120,-150,2022-03-09
CHA,BOS,39,46,2,4:09,340,-500,2022-03-09
DET,CHI,46,44,2,2:49,165,-210,2022-03-09
CHA,BOS,39,49,2,3:49,400,-625,2022-03-09
DET,CHI,48,46,2,2:14,165,-210,2022-03-09
MIA,PHO,20,10,1,7:20,-330,240,2022-03-09
CHA,BOS,41,49,2,3:11,375,-575,2022-03-09
DET,CHI,48,46,2,2:01,155,-195,2022-03-09
MIA,PHO,20,12,1,6:50,-300,220,2022-03-09
CHA,BOS,41,49,2,3:07,350,-525,2022-03-09
DET,CHI,49,46,2,1:57,165,-210,2022-03-09
MIA,PHO,23,14,1,6:12,-330,240,2022-03-09
CHA,BOS,43,49,2,2:38,310,-450,2022-03-09
DET,CHI,49,46,2,1:45,150,-185,2022-03-09
MIA,PHO,25,14,1,5:38,-385,270,2022-03-09
CHA,BOS,43,50,2,2:38,350,-525,2022-03-09
DET,CHI,51,46,2,1:11,130,-160,2022-03-09
MIA,PHO,25,16,1,5:12,-330,240,2022-03-09
CHA,BOS,45,52,2,1:53,325,-475,2022-03-09
DET,CHI,51,48,2,0:55,150,-185,2022-03-09
MIA,PHO,25,16,1,4:58,-330,240,2022-03-09
CHA,BOS,45,52,2,1:29,350,-525,2022-03-09
DET,CHI,53,48,2,0:34,130,-160,2022-03-09
MIA,PHO,25,16,1,4:43,-350,250,2022-03-09
CHA,BOS,45,52,2,1:04,360,-550,2022-03-09
DET,CHI,53,49,2,0:34,140,-170,2022-03-09
MIA,PHO,25,16,1,4:26,-315,230,2022-03-09
CHA,BOS,48,52,2,0:35,270,-385,2022-03-09
DET,CHI,53,49,2,0:33,150,-185,2022-03-09
MIA,PHO,25,17,1,4:26,-300,220,2022-03-09
CHA,BOS,48,52,2,0:08,270,-385,2022-03-09
DET,CHI,53,51,2,0:29,160,-200,2022-03-09
CHA,BOS,48,52,3,12:00,260,-370,2022-03-09
DET,CHI,56,51,2,0:14,125,-155,2022-03-09
MIA,PHO,25,21,1,3:51,-280,210,2022-03-09
CHA,BOS,48,52,3,12:00,280,-400,2022-03-09
MIA,PHO,25,21,1,3:21,-220,170,2022-03-09
CHA,BOS,48,52,3,12:00,250,-350,2022-03-09
DET,CHI,56,51,2,,135,-165,2022-03-09
MIA,PHO,25,23,1,3:12,-175,145,2022-03-09
DET,CHI,56,53,3,12:00,150,-185,2022-03-09
DAL,NY,,,,,-425,320,2022-03-09
MIA,PHO,25,23,1,3:12,-195,155,2022-03-09
DET,CHI,56,53,3,12:00,140,-170,2022-03-09
DET,CHI,56,53,3,12:00,130,-160,2022-03-09
MIA,PHO,25,23,1,2:57,-195,155,2022-03-09
MIA,PHO,25,25,1,2:33,-165,135,2022-03-09
MIA,PHO,27,27,1,1:54,-155,125,2022-03-09
MIA,PHO,27,27,1,1:29,-160,130,2022-03-09
MIA,PHO,27,27,1,1:15,-185,150,2022-03-09
MIA,PHO,27,27,1,0:59,-175,145,2022-03-09
MIL,ATL,,,,,-190,160,2022-03-09
MIA,PHO,27,27,1,0:40,-160,130,2022-03-09
MIA,PHO,27,29,1,0:08,-150,120,2022-03-09
MIA,PHO,27,29,1,,-140,110,2022-03-09
MIA,PHO,27,29,2,12:00,-160,130,2022-03-09
MIN,OKC,0,0,1,12:00,-1600,800,2022-03-09
HOU,LA,,,,,230,-315,2022-03-09
NO,ORL,,,,,-370,260,2022-03-09
MIL,ATL,2,5,1,11:03,-160,130,2022-03-09
MIN,OKC,0,0,1,11:25,-1300,700,2022-03-09
HOU,LA,0,2,1,11:43,250,-350,2022-03-09
NO,ORL,3,0,1,11:39,-475,325,2022-03-09
MIL,ATL,2,5,1,10:44,-160,130,2022-03-09
MIN,OKC,3,2,1,10:52,-1450,750,2022-03-09
HOU,LA,0,4,1,11:15,280,-400,2022-03-09
NO,ORL,3,3,1,10:59,-400,280,2022-03-09
MIL,ATL,4,5,1,10:13,-200,160,2022-03-09
MIN,OKC,3,2,1,10:50,-1450,750,2022-03-09
HOU,LA,0,6,1,11:15,325,-475,2022-03-09
NO,ORL,3,3,1,10:47,-350,250,2022-03-09
MIL,ATL,4,5,1,10:03,-220,170,2022-03-09
MIN,OKC,3,4,1,10:08,-1300,700,2022-03-09
NO,ORL,3,5,1,10:38,-385,270,2022-03-09
MIL,ATL,4,5,1,9:43,-200,160,2022-03-09
MIN,OKC,3,6,1,9:37,-1300,700,2022-03-09
HOU,LA,2,6,1,10:33,280,-400,2022-03-09
NO,ORL,3,5,1,10:27,-385,270,2022-03-09
MIA,PHO,27,29,2,11:53,-150,120,2022-03-09
MIL,ATL,4,7,1,9:24,-185,150,2022-03-09
MIN,OKC,5,8,1,9:06,-1050,600,2022-03-09
HOU,LA,4,6,1,10:02,260,-370,2022-03-09
NO,ORL,3,5,1,10:09,-350,250,2022-03-09
MIA,PHO,29,29,2,11:24,-185,150,2022-03-09
MIL,ATL,4,7,1,9:21,-185,150,2022-03-09
MIN,OKC,5,11,1,8:36,-775,475,2022-03-09
HOU,LA,6,8,1,9:29,230,-315,2022-03-09
NO,ORL,3,7,1,9:36,-330,240,2022-03-09
MIA,PHO,29,29,2,11:25,-185,150,2022-03-09
MIL,ATL,5,7,1,9:21,-195,155,2022-03-09
MIN,OKC,5,11,1,8:04,-825,500,2022-03-09
HOU,LA,6,11,1,8:56,280,-400,2022-03-09
NO,ORL,3,7,1,9:29,-300,220,2022-03-09
MIA,PHO,31,29,2,10:47,-195,155,2022-03-09
MIL,ATL,6,7,1,9:18,-195,155,2022-03-09
MIN,OKC,7,11,1,7:58,-1450,750,2022-03-09
HOU,LA,6,13,1,8:35,325,-475,2022-03-09
NO,ORL,3,7,1,9:14,-300,220,2022-03-09
MIA,PHO,31,31,2,10:38,-170,140,2022-03-09
MIL,ATL,8,7,1,8:35,-245,185,2022-03-09
MIN,OKC,8,11,1,7:51,-1450,750,2022-03-09
HOU,LA,8,16,1,7:50,350,-525,2022-03-09
NO,ORL,3,7,1,8:58,-350,250,2022-03-09
CHA,BOS,48,52,3,11:55,290,-420,2022-03-09
MIA,PHO,31,33,2,10:15,-155,125,2022-03-09
MIL,ATL,10,10,1,8:12,-265,200,2022-03-09
MIN,OKC,11,11,1,7:24,-2000,900,2022-03-09
HOU,LA,11,16,1,7:18,300,-435,2022-03-09
NO,ORL,3,10,1,8:25,-330,240,2022-03-09
CHA,BOS,51,54,3,11:19,240,-330,2022-03-09
MIA,PHO,31,33,2,9:35,-155,125,2022-03-09
MIL,ATL,12,10,1,7:40,-235,180,2022-03-09
MIN,OKC,13,11,1,6:47,-2400,1000,2022-03-09
HOU,LA,14,16,1,6:46,260,-370,2022-03-09
CHA,BOS,51,54,3,10:51,260,-370,2022-03-09
MIA,PHO,31,33,2,9:21,-140,110,2022-03-09
MIL,ATL,14,10,1,7:36,-280,210,2022-03-09
MIN,OKC,13,11,1,6:31,-2400,1000,2022-03-09
HOU,LA,14,18,1,6:23,260,-370,2022-03-09
CHA,BOS,51,54,3,10:20,260,-370,2022-03-09
MIA,PHO,31,33,2,9:05,-155,125,2022-03-09
MIL,ATL,15,10,1,7:25,-280,210,2022-03-09
CHA,BOS,51,56,3,9:54,310,-450,2022-03-09
DET,CHI,56,53,3,11:38,120,-150,2022-03-09
MIA,PHO,33,33,2,8:33,-170,140,2022-03-09
MIL,ATL,15,12,1,6:50,-265,200,2022-03-09
HOU,LA,14,18,1,6:23,220,-300,2022-03-09
DAL,NY,,,,,-380,290,2022-03-09
CHA,BOS,51,57,3,9:53,325,-475,2022-03-09
DET,CHI,56,53,3,11:21,140,-170,2022-03-09
MIA,PHO,33,33,2,8:11,-165,135,2022-03-09
MIL,ATL,17,12,1,6:25,-315,230,2022-03-09
CHA,BOS,51,57,3,9:38,310,-450,2022-03-09
DET,CHI,58,53,3,10:48,-110,-120,2022-03-09
MIA,PHO,35,33,2,7:50,-195,155,2022-03-09
NO,ORL,3,10,1,8:08,-330,240,2022-03-09
CHA,BOS,51,57,3,9:38,340,-500,2022-03-09
DET,CHI,58,55,3,10:20,130,-160,2022-03-09
MIA,PHO,35,33,2,7:40,-195,155,2022-03-09
MIL,ATL,17,12,1,6:25,-330,240,2022-03-09
HOU,LA,14,18,1,6:23,240,-330,2022-03-09
NO,ORL,3,10,1,7:46,-315,230,2022-03-09
CHA,BOS,51,57,3,9:18,325,-475,2022-03-09
DET,CHI,58,55,3,10:07,150,-185,2022-03-09
MIA,PHO,37,33,2,6:57,-245,185,2022-03-09
MIL,ATL,17,12,1,6:25,-280,210,2022-03-09
MIN,OKC,13,11,1,6:32,-2400,1000,2022-03-09
HOU,LA,16,18,1,5:53,230,-315,2022-03-09
CHA,BOS,51,59,3,9:06,375,-575,2022-03-09
DET,CHI,58,56,3,10:03,160,-200,2022-03-09
MIA,PHO,37,33,2,6:25,-265,200,2022-03-09
MIN,OKC,13,13,1,5:40,-1800,850,2022-03-09
HOU,LA,16,18,1,5:27,230,-315,2022-03-09
DET,CHI,60,57,3,9:40,150,-185,2022-03-09
MIA,PHO,40,35,2,6:11,-265,200,2022-03-09
MIN,OKC,13,15,1,5:07,-2000,900,2022-03-09
HOU,LA,18,21,1,4:57,270,-385,2022-03-09
NO,ORL,5,12,1,6:52,-350,250,2022-03-09
DET,CHI,60,59,3,9:09,180,-235,2022-03-09
MIL,ATL,20,12,1,6:09,-330,240,2022-03-09
MIN,OKC,16,18,1,4:48,-1450,750,2022-03-09
HOU,LA,18,24,1,4:23,300,-435,2022-03-09
NO,ORL,5,12,1,6:30,-280,210,2022-03-09
DET,CHI,60,59,3,8:51,200,-265,2022-03-09
MIL,ATL,20,12,1,5:51,-350,250,2022-03-09
MIN,OKC,19,18,1,4:05,-1800,850,2022-03-09
HOU,LA,20,24,1,3:51,280,-400,2022-03-09
NO,ORL,5,12,1,6:12,-315,230,2022-03-09
DET,CHI,60,59,3,8:44,215,-290,2022-03-09
MIL,ATL,20,12,1,5:51,-400,280,2022-03-09
MIN,OKC,19,20,1,3:39,-1450,750,2022-03-09
NO,ORL,6,12,1,6:12,-330,240,2022-03-09
CHA,BOS,51,59,3,9:07,375,-575,2022-03-09
DET,CHI,60,61,3,8:33,190,-255,2022-03-09
MIL,ATL,21,12,1,5:32,-435,300,2022-03-09
MIN,OKC,19,21,1,3:39,-1450,750,2022-03-09
HOU,LA,20,24,1,3:46,280,-400,2022-03-09
NO,ORL,6,14,1,5:56,-280,210,2022-03-09
CHA,BOS,51,59,3,8:56,350,-525,2022-03-09
DET,CHI,62,63,3,8:15,220,-300,2022-03-09
MIL,ATL,21,12,1,5:23,-435,300,2022-03-09
MIN,OKC,22,21,1,3:06,-1800,850,2022-03-09
HOU,LA,20,26,1,3:28,310,-450,2022-03-09
NO,ORL,8,16,1,5:24,-255,190,2022-03-09
DET,CHI,62,64,3,7:56,270,-385,2022-03-09
MIA,PHO,40,35,2,6:10,-265,200,2022-03-09
MIL,ATL,22,12,1,5:23,-435,300,2022-03-09
MIN,OKC,22,21,1,2:36,-2000,900,2022-03-09
HOU,LA,20,26,1,3:06,310,-450,2022-03-09
NO,ORL,8,19,1,4:52,-185,150,2022-03-09
DET,CHI,64,64,3,7:25,215,-290,2022-03-09
MIA,PHO,40,37,2,5:34,-245,185,2022-03-09
MIL,ATL,22,12,1,4:56,-330,240,2022-03-09
HOU,LA,21,26,1,3:08,300,-435,2022-03-09
NO,ORL,10,21,1,4:19,-185,150,2022-03-09
DET,CHI,67,66,3,6:54,180,-235,2022-03-09
MIA,PHO,40,37,2,5:35,-245,185,2022-03-09
MIL,ATL,25,15,1,4:24,-400,280,2022-03-09
MIN,OKC,22,21,1,2:36,-1450,750,2022-03-09
HOU,LA,22,26,1,2:57,280,-400,2022-03-09
NO,ORL,10,21,1,4:11,-185,150,2022-03-09
CHA,BOS,51,59,3,8:56,340,-500,2022-03-09
DET,CHI,67,66,3,6:43,160,-200,2022-03-09
MIA,PHO,43,37,2,5:29,-280,210,2022-03-09
MIL,ATL,25,15,1,4:12,-400,280,2022-03-09
HOU,LA,22,26,1,2:36,270,-385,2022-03-09
MIA,PHO,43,39,2,4:54,-265,200,2022-03-09
MIL,ATL,25,16,1,4:12,-385,270,2022-03-09
CHA,BOS,52,59,3,8:56,340,-500,2022-03-09
MIA,PHO,43,39,2,4:52,-265,200,2022-03-09
MIL,ATL,25,17,1,4:01,-370,260,2022-03-09
HOU,LA,27,28,1,1:50,210,-280,2022-03-09
CHA,BOS,53,59,3,8:36,340,-500,2022-03-09
MIA,PHO,45,39,2,4:11,-330,240,2022-03-09
MIL,ATL,27,17,1,3:34,-435,300,2022-03-09
CHA,BOS,53,59,3,8:25,310,-450,2022-03-09
DET,CHI,67,66,3,6:43,140,-170,2022-03-09
MIA,PHO,45,41,2,3:56,-300,220,2022-03-09
MIL,ATL,30,17,1,3:13,-525,350,2022-03-09
MIN,OKC,23,21,1,2:33,-1450,750,2022-03-09
HOU,LA,27,28,1,1:50,230,-315,2022-03-09
NO,ORL,10,21,1,4:09,-185,150,2022-03-09
CHA,BOS,53,59,3,8:10,310,-450,2022-03-09
DET,CHI,67,66,3,6:41,140,-170,2022-03-09
MIA,PHO,45,44,2,3:23,-200,160,2022-03-09
MIL,ATL,30,17,1,2:45,-600,385,2022-03-09
MIN,OKC,23,21,1,2:04,-1450,750,2022-03-09
NO,ORL,10,21,1,3:58,-185,150,2022-03-09
CHA,BOS,55,59,3,7:43,250,-350,2022-03-09
DET,CHI,70,68,3,6:03,115,-145,2022-03-09
MIA,PHO,48,44,2,2:53,-280,210,2022-03-09
MIN,OKC,26,21,1,1:31,-1450,750,2022-03-09
NO,ORL,10,21,1,3:54,-145,115,2022-03-09
CHA,BOS,55,59,3,7:33,230,-315,2022-03-09
DET,CHI,70,68,3,5:52,120,-150,2022-03-09
MIA,PHO,50,46,2,2:21,-280,210,2022-03-09
MIN,OKC,26,21,1,1:01,-2000,900,2022-03-09
NO,ORL,10,23,1,3:33,-155,125,2022-03-09
CHA,BOS,56,59,3,7:33,215,-290,2022-03-09
DET,CHI,71,68,3,5:47,115,-145,2022-03-09
MIA,PHO,50,46,2,1:55,-280,210,2022-03-09
MIN,OKC,29,21,1,0:27,-3200,1200,2022-03-09
HOU,LA,28,28,1,1:52,220,-300,2022-03-09
NO,ORL,11,23,1,3:33,-170,140,2022-03-09
CHA,BOS,57,61,3,7:15,240,-330,2022-03-09
DET,CHI,71,70,3,5:11,150,-185,2022-03-09
MIA,PHO,50,46,2,1:35,-220,170,2022-03-09
MIN,OKC,32,21,1,,-3200,1200,2022-03-09
HOU,LA,28,31,1,1:13,280,-400,2022-03-09
NO,ORL,12,23,1,3:15,-170,140,2022-03-09
CHA,BOS,59,61,3,6:39,190,-255,2022-03-09
DET,CHI,71,70,3,4:56,120,-150,2022-03-09
MIN,OKC,32,21,2,12:00,-4000,1400,2022-03-09
NO,ORL,12,23,1,3:00,-200,160,2022-03-09
CHA,BOS,59,61,3,6:20,190,-255,2022-03-09
DET,CHI,73,70,3,4:39,150,-185,2022-03-09
NO,ORL,14,26,1,2:24,-160,130,2022-03-09
CHA,BOS,61,61,3,6:09,160,-200,2022-03-09
MIL,ATL,32,17,1,2:34,-625,400,2022-03-09
NO,ORL,14,26,1,2:03,-130,100,2022-03-09
CHA,BOS,62,61,3,6:09,155,-195,2022-03-09
MIL,ATL,32,17,1,2:06,-675,425,2022-03-09
NO,ORL,14,26,1,1:39,-140,110,2022-03-09
DAL,NY,,,,,-365,280,2022-03-09
SAC,DEN,,,,,225,-280,2022-03-09
CHA,BOS,62,61,3,5:59,155,-195,2022-03-09
MIL,ATL,32,17,1,1:46,-775,475,2022-03-09
MIN,OKC,32,21,2,11:59,-4000,1400,2022-03-09
NO,ORL,14,26,1,1:30,-135,105,2022-03-09
CHA,BOS,64,64,3,5:33,160,-200,2022-03-09
MIL,ATL,32,19,1,1:17,-600,385,2022-03-09
MIN,OKC,32,21,2,11:31,-4000,1400,2022-03-09
NO,ORL,17,26,1,0:56,-155,125,2022-03-09
CHA,BOS,66,67,3,4:59,210,-280,2022-03-09
MIA,PHO,50,48,2,1:35,-210,165,2022-03-09
MIL,ATL,32,19,1,1:14,-625,400,2022-03-09
MIN,OKC,32,23,2,11:03,-3200,1200,2022-03-09
HOU,LA,32,38,2,12:00,340,-500,2022-03-09
NO,ORL,17,28,1,0:24,-140,110,2022-03-09
CHA,BOS,66,69,3,4:47,250,-350,2022-03-09
DET,CHI,73,70,3,4:24,150,-185,2022-03-09
MIA,PHO,52,49,2,1:14,-195,155,2022-03-09
MIL,ATL,32,21,1,0:45,-525,350,2022-03-09
MIN,OKC,32,23,2,10:50,-3200,1200,2022-03-09
HOU,LA,32,38,2,12:00,360,-550,2022-03-09
NO,ORL,17,30,1,,-115,-115,2022-03-09
CHA,BOS,66,69,3,4:38,215,-290,2022-03-09
DET,CHI,73,71,3,4:17,160,-200,2022-03-09
MIL,ATL,32,21,1,0:31,-525,350,2022-03-09
MIN,OKC,32,26,2,10:18,-2400,1000,2022-03-09
NO,ORL,17,30,1,,100,-130,2022-03-09
DET,CHI,75,72,3,4:09,165,-210,2022-03-09
MIA,PHO,52,52,2,0:57,-175,145,2022-03-09
MIL,ATL,34,23,1,0:27,-600,385,2022-03-09
MIN,OKC,35,26,2,9:58,-3200,1200,2022-03-09
NO,ORL,17,30,2,12:00,100,-130,2022-03-09
DET,CHI,76,72,3,4:07,120,-150,2022-03-09
MIA,PHO,54,52,2,0:45,-220,170,2022-03-09
MIL,ATL,34,26,1,0:24,-350,250,2022-03-09
MIN,OKC,35,26,2,9:48,-3200,1200,2022-03-09
NO,ORL,17,30,2,12:00,-110,-120,2022-03-09
CHA,BOS,70,71,3,3:52,210,-280,2022-03-09
DET,CHI,76,74,3,3:38,140,-170,2022-03-09
MIA,PHO,55,55,2,0:36,-175,145,2022-03-09
MIL,ATL,37,26,2,12:00,-525,350,2022-03-09
MIN,OKC,35,28,2,9:09,-2800,1100,2022-03-09
CHA,BOS,70,73,3,3:23,240,-330,2022-03-09
DET,CHI,76,74,3,3:27,170,-220,2022-03-09
MIA,PHO,55,57,2,0:13,-145,115,2022-03-09
MIN,OKC,36,28,2,9:09,-3200,1200,2022-03-09
HOU,LA,32,38,2,11:41,340,-500,2022-03-09
CHA,BOS,70,75,3,2:44,310,-450,2022-03-09
DET,CHI,76,75,3,3:27,180,-235,2022-03-09
MIA,PHO,55,57,3,12:00,-140,110,2022-03-09
MIN,OKC,37,30,2,8:44,-2800,1100,2022-03-09
HOU,LA,32,38,2,11:33,325,-475,2022-03-09
DET,CHI,78,76,3,2:58,160,-200,2022-03-09
MIL,ATL,37,26,2,12:00,-475,325,2022-03-09
MIN,OKC,37,30,2,8:25,-2800,1100,2022-03-09
HOU,LA,32,38,2,11:15,310,-450,2022-03-09
NO,ORL,17,33,2,11:43,120,-150,2022-03-09
