home,vis,home_score,vis_score,quarter,time,home_mline,vis_mline,date
DEN,GS,5,3,1,10:38,-450,310,2022-03-07
PHI,CHI,103,90,4,5:36,-2000,900,2022-03-07
DET,ATL,97,95,4,1:48,-120,-110,2022-03-07
MIN,POR,56,31,2,2:02,-4500,1500,2022-03-07
SA,LA,39,27,2,9:08,-775,475,2022-03-07
DAL,UTA,37,24,2,8:26,-370,260,2022-03-07
DEN,GS,6,5,1,10:15,-420,290,2022-03-07
DET,ATL,97,95,4,1:37,-120,-110,2022-03-07
POR,MIN,56,31,2,2:02,1500,-4500,2022-03-07
DAL,UTA,37,28,2,7:52,-265,200,2022-03-07
DEN,GS,6,8,1,9:53,-315,230,2022-03-07
MIN,POR,56,32,2,2:02,-4500,1500,2022-03-07
DAL,UTA,40,30,2,7:29,-290,215,2022-03-07
DEN,GS,6,8,1,9:10,-290,215,2022-03-07
MIN,POR,59,33,2,1:38,-4500,1500,2022-03-07
DAL,UTA,43,30,2,6:56,-385,270,2022-03-07
DEN,GS,8,11,1,8:42,-330,240,2022-03-07
PHI,CHI,105,91,4,5:22,-2000,900,2022-03-07
MIA,HOU,78,69,3,3:45,-4500,1500,2022-03-07
MIN,POR,59,33,2,1:29,-4500,1500,2022-03-07
DAL,UTA,43,30,2,6:56,-400,280,2022-03-07
DEN,GS,8,11,1,8:24,-330,240,2022-03-07
PHI,CHI,107,91,4,5:13,-2000,900,2022-03-07
MIA,HOU,81,69,3,3:23,-4500,1500,2022-03-07
SA,LA,39,27,2,9:08,-725,450,2022-03-07
DEN,GS,9,11,1,8:20,-315,230,2022-03-07
MIA,HOU,83,69,3,2:43,-4500,1500,2022-03-07
SA,LA,39,30,2,8:44,-600,385,2022-03-07
DEN,GS,9,14,1,8:02,-280,210,2022-03-07
DET,ATL,97,95,4,1:43,-120,-110,2022-03-07
MIA,HOU,83,72,3,2:32,-4500,1500,2022-03-07
SA,LA,41,30,2,8:28,-675,425,2022-03-07
DEN,GS,9,14,1,8:02,-290,215,2022-03-07
MIA,HOU,85,72,3,2:06,-4500,1500,2022-03-07
SA,LA,41,30,2,7:50,-675,425,2022-03-07
DET,ATL,97,97,4,1:24,-120,-110,2022-03-07
MIA,HOU,85,72,3,1:58,-4500,1500,2022-03-07
SA,LA,43,30,2,7:19,-825,500,2022-03-07
DAL,UTA,43,30,2,6:41,-400,280,2022-03-07
DET,ATL,97,98,4,1:24,-120,-110,2022-03-07
MIA,HOU,87,74,3,1:26,-4500,1500,2022-03-07
MIN,POR,59,33,2,1:31,-4500,1500,2022-03-07
SA,LA,43,30,2,6:58,-825,500,2022-03-07
DAL,UTA,43,32,2,6:22,-350,250,2022-03-07
DEN,GS,9,14,1,8:02,-300,220,2022-03-07
PHI,CHI,108,91,4,5:12,-2000,900,2022-03-07
DET,ATL,99,98,4,0:58,-120,-110,2022-03-07
MIA,HOU,87,74,3,1:16,-4500,1500,2022-03-07
MIN,POR,61,33,2,1:00,-4500,1500,2022-03-07
SA,LA,43,32,2,6:39,-775,475,2022-03-07
DAL,UTA,45,32,2,5:51,-400,280,2022-03-07
DEN,GS,9,14,1,8:08,-300,220,2022-03-07
PHI,CHI,111,94,4,4:32,-2000,900,2022-03-07
DET,ATL,99,98,4,0:50,-120,-110,2022-03-07
MIA,HOU,89,76,3,0:45,-4500,1500,2022-03-07
MIN,POR,61,33,2,0:30,-4500,1500,2022-03-07
SA,LA,43,32,2,6:21,-775,475,2022-03-07
DAL,UTA,48,34,2,5:19,-500,340,2022-03-07
DEN,GS,9,14,1,7:55,-330,240,2022-03-07
PHI,CHI,111,96,4,4:09,-2000,900,2022-03-07
DET,ATL,99,100,4,0:50,-120,-110,2022-03-07
MIA,HOU,89,76,3,0:31,-4500,1500,2022-03-07
MIN,POR,61,33,2,0:23,-4500,1500,2022-03-07
SA,LA,45,34,2,5:47,-775,475,2022-03-07
DAL,UTA,48,34,2,5:14,-500,340,2022-03-07
DEN,GS,11,14,1,7:35,-370,260,2022-03-07
PHI,CHI,111,96,4,3:57,-2000,900,2022-03-07
MIA,HOU,90,76,3,0:31,-4500,1500,2022-03-07
SA,LA,48,34,2,5:36,-950,550,2022-03-07
DAL,UTA,48,34,2,5:00,-420,290,2022-03-07
DEN,GS,14,14,1,7:08,-500,340,2022-03-07
MIA,HOU,90,76,3,0:02,-4500,1500,2022-03-07
MIN,POR,61,34,2,0:23,-4500,1500,2022-03-07
SA,LA,48,36,2,5:09,-825,500,2022-03-07
DAL,UTA,51,36,2,4:16,-400,280,2022-03-07
DEN,GS,16,14,1,6:30,-525,350,2022-03-07
MIA,HOU,90,78,4,12:00,-4500,1500,2022-03-07
MIN,POR,61,34,2,,-4500,1500,2022-03-07
DAL,UTA,51,38,2,3:49,-450,310,2022-03-07
DAL,UTA,53,38,2,3:36,-435,300,2022-03-07
DET,ATL,99,100,4,0:24,-120,-110,2022-03-07
MIN,POR,61,34,3,12:00,-4500,1500,2022-03-07
DAL,UTA,53,38,2,3:36,-525,350,2022-03-07
DEN,GS,16,14,1,6:30,-385,270,2022-03-07
PHI,CHI,111,96,4,3:52,-2000,900,2022-03-07
PHI,CHI,111,98,4,3:52,-2000,900,2022-03-07
DAL,UTA,53,38,2,3:36,-475,325,2022-03-07
DEN,GS,16,14,1,6:30,-400,280,2022-03-07
PHI,CHI,111,98,4,3:21,-2000,900,2022-03-07
DET,ATL,99,100,4,0:23,-120,-110,2022-03-07
MIA,HOU,90,78,4,11:43,-4500,1500,2022-03-07
SA,LA,50,36,2,4:50,-950,550,2022-03-07
DEN,GS,16,14,1,6:26,-400,280,2022-03-07
PHI,CHI,111,98,4,3:17,-2000,900,2022-03-07
DET,ATL,99,100,E,,-120,-110,2022-03-07
MIA,HOU,90,78,4,11:33,-4500,1500,2022-03-07
SA,LA,50,38,2,4:26,-825,500,2022-03-07
DEN,GS,18,16,1,5:45,-400,280,2022-03-07
PHI,CHI,112,100,4,3:10,-2000,900,2022-03-07
MIA,HOU,93,78,4,11:17,-4500,1500,2022-03-07
SA,LA,50,38,2,4:10,-950,550,2022-03-07
DAL,UTA,53,40,2,3:26,-475,325,2022-03-07
DEN,GS,18,16,1,5:29,-385,270,2022-03-07
PHI,CHI,112,100,4,3:06,-2000,900,2022-03-07
MIA,HOU,95,78,4,10:47,-4500,1500,2022-03-07
SA,LA,51,38,2,4:09,-950,550,2022-03-07
DAL,UTA,53,43,2,2:55,-300,220,2022-03-07
DEN,GS,18,16,1,5:07,-435,300,2022-03-07
MIA,HOU,95,80,4,10:22,-4500,1500,2022-03-07
SA,LA,51,40,2,3:37,-725,450,2022-03-07
DAL,UTA,53,43,2,2:36,-300,220,2022-03-07
DEN,GS,18,16,1,5:05,-450,310,2022-03-07
DET,ATL,99,100,4,0:01,-120,-110,2022-03-07
SA,LA,51,41,2,3:30,-675,425,2022-03-07
DAL,UTA,53,43,2,2:23,-210,165,2022-03-07
DEN,GS,20,16,1,5:02,-475,325,2022-03-07
PHI,CHI,112,102,4,2:36,-2000,900,2022-03-07
DET,ATL,100,100,4,0:01,-120,-110,2022-03-07
MIA,HOU,95,81,4,10:22,-4500,1500,2022-03-07
SA,LA,51,42,2,3:24,-575,375,2022-03-07
DAL,UTA,53,46,2,1:53,-195,155,2022-03-07
DEN,GS,20,20,1,4:40,-385,270,2022-03-07
PHI,CHI,112,102,4,2:20,-2000,900,2022-03-07
MIA,HOU,97,81,4,10:06,-4500,1500,2022-03-07
SA,LA,51,44,2,3:16,-525,350,2022-03-07
DAL,UTA,56,46,2,1:34,-235,180,2022-03-07
DEN,GS,20,20,1,4:38,-385,270,2022-03-07
PHI,CHI,116,104,4,1:45,-2000,900,2022-03-07
DET,ATL,101,100,4,0:01,-120,-110,2022-03-07
MIA,HOU,97,81,4,9:57,-4500,1500,2022-03-07
DAL,UTA,56,49,2,0:54,-195,155,2022-03-07
DEN,GS,22,20,1,4:46,-400,280,2022-03-07
PHI,CHI,116,104,4,1:41,-2000,900,2022-03-07
DAL,UTA,57,49,2,0:54,-220,170,2022-03-07
DEN,GS,24,20,1,4:17,-450,310,2022-03-07
PHI,CHI,116,104,4,1:01,-2000,900,2022-03-07
SA,LA,53,44,2,2:51,-525,350,2022-03-07
DAL,UTA,58,49,2,0:35,-265,200,2022-03-07
DEN,GS,25,20,1,4:17,-525,350,2022-03-07
PHI,CHI,117,104,4,1:01,-2000,900,2022-03-07
SA,LA,55,47,2,2:12,-435,300,2022-03-07
DAL,UTA,60,49,2,0:17,-315,230,2022-03-07
DEN,GS,25,22,1,3:49,-420,290,2022-03-07
PHI,CHI,118,104,4,1:16,-2000,900,2022-03-07
DET,ATL,101,100,4,,-120,-110,2022-03-07
SA,LA,55,47,2,2:06,-400,280,2022-03-07
DAL,UTA,60,49,3,12:00,-370,260,2022-03-07
DEN,GS,25,22,1,3:55,-420,290,2022-03-07
PHI,CHI,121,104,4,0:41,-2000,900,2022-03-07
SA,LA,55,49,2,2:05,-400,280,2022-03-07
DAL,UTA,60,49,3,12:00,-350,250,2022-03-07
DEN,GS,28,22,1,3:30,-525,350,2022-03-07
PHI,CHI,121,106,4,0:06,-2000,900,2022-03-07
DET,ATL,101,101,O,5:00,-120,-110,2022-03-07
MIA,HOU,97,81,4,9:38,-4500,1500,2022-03-07
SA,LA,57,49,2,1:32,-475,325,2022-03-07
DEN,GS,28,22,1,3:23,-450,310,2022-03-07
MIA,HOU,97,83,4,9:06,-4500,1500,2022-03-07
SA,LA,59,52,2,1:00,-385,270,2022-03-07
MIA,HOU,97,83,4,8:39,-4500,1500,2022-03-07
SA,LA,62,54,2,0:39,-435,300,2022-03-07
MIA,HOU,97,83,4,8:40,-4500,1500,2022-03-07
SA,LA,62,54,2,,-435,300,2022-03-07
DAL,UTA,60,49,3,12:00,-385,270,2022-03-07
DEN,GS,28,22,1,2:59,-500,340,2022-03-07
MIA,HOU,99,85,4,8:05,-4500,1500,2022-03-07
SA,LA,62,56,3,12:00,-370,260,2022-03-07
DAL,UTA,60,49,3,12:00,-330,240,2022-03-07
DEN,GS,28,22,1,2:52,-500,340,2022-03-07
MIA,HOU,99,85,4,7:42,-4500,1500,2022-03-07
DEN,GS,28,22,1,2:39,-450,310,2022-03-07
DET,ATL,101,101,O,4:41,-120,-110,2022-03-07
MIA,HOU,99,85,4,7:32,-4500,1500,2022-03-07
DEN,GS,28,22,1,2:26,-525,350,2022-03-07
MIA,HOU,99,85,4,7:33,-4500,1500,2022-03-07
DEN,GS,31,22,1,1:54,-600,385,2022-03-07
DET,ATL,102,101,O,4:20,-120,-110,2022-03-07
MIA,HOU,99,87,4,7:08,-4500,1500,2022-03-07
DEN,GS,34,24,1,1:10,-675,425,2022-03-07
DET,ATL,102,102,O,4:20,-120,-110,2022-03-07
SA,LA,62,56,3,12:00,-435,300,2022-03-07
DEN,GS,34,24,1,1:03,-575,375,2022-03-07
DET,ATL,105,102,O,4:03,-120,-110,2022-03-07
DEN,GS,34,25,1,1:03,-575,375,2022-03-07
MIN,POR,61,34,3,11:56,-4500,1500,2022-03-07
DEN,GS,34,26,1,0:55,-575,375,2022-03-07
DET,ATL,107,102,O,3:13,-120,-110,2022-03-07
MIN,POR,61,34,3,11:25,-4500,1500,2022-03-07
SA,LA,62,56,3,12:00,-400,280,2022-03-07
DEN,GS,38,26,1,0:30,-725,450,2022-03-07
DET,ATL,107,102,O,3:10,-120,-110,2022-03-07
MIN,POR,63,34,3,10:59,-4500,1500,2022-03-07
DEN,GS,38,28,1,0:11,-625,400,2022-03-07
DET,ATL,107,104,O,2:52,-120,-110,2022-03-07
MIA,HOU,101,87,4,6:55,-4500,1500,2022-03-07
MIN,POR,63,34,3,10:28,-4500,1500,2022-03-07
DEN,GS,40,31,1,,-675,425,2022-03-07
DET,ATL,109,106,O,2:30,-120,-110,2022-03-07
MIA,HOU,101,89,4,6:38,-4500,1500,2022-03-07
MIN,POR,65,34,3,9:56,-4500,1500,2022-03-07
DEN,GS,40,31,1,,-575,375,2022-03-07
DET,ATL,109,106,O,2:06,-120,-110,2022-03-07
MIA,HOU,104,92,4,6:01,-4500,1500,2022-03-07
MIN,POR,65,38,3,9:24,-4500,1500,2022-03-07
DEN,GS,40,31,2,12:00,-575,375,2022-03-07
DET,ATL,111,106,O,2:06,-120,-110,2022-03-07
MIA,HOU,106,92,4,5:50,-4500,1500,2022-03-07
MIN,POR,68,38,3,9:17,-4500,1500,2022-03-07
DEN,GS,40,31,2,12:00,-625,400,2022-03-07
DET,ATL,111,106,O,1:50,-120,-110,2022-03-07
MIA,HOU,107,92,4,5:48,-4500,1500,2022-03-07
MIN,POR,68,41,3,8:49,-4500,1500,2022-03-07
DEN,GS,40,31,2,12:00,-675,425,2022-03-07
MIA,HOU,107,92,4,5:43,-4500,1500,2022-03-07
MIN,POR,71,41,3,8:14,-4500,1500,2022-03-07
DEN,GS,40,31,2,12:00,-775,475,2022-03-07
DET,ATL,111,107,O,1:50,-120,-110,2022-03-07
MIA,HOU,107,92,4,5:29,-4500,1500,2022-03-07
MIN,POR,71,41,3,8:09,-4500,1500,2022-03-07
DEN,GS,40,31,2,11:48,-825,500,2022-03-07
DET,ATL,111,107,O,1:12,-120,-110,2022-03-07
MIA,HOU,109,92,4,5:14,-4500,1500,2022-03-07
DEN,GS,40,33,2,11:47,-775,475,2022-03-07
DET,ATL,113,107,O,0:53,-120,-110,2022-03-07
MIA,HOU,110,92,4,4:57,-4500,1500,2022-03-07
DEN,GS,40,33,2,11:40,-775,475,2022-03-07
MIA,HOU,110,94,4,4:27,-4500,1500,2022-03-07
DEN,GS,40,35,2,11:17,-600,385,2022-03-07
MIA,HOU,112,96,4,3:50,-4500,1500,2022-03-07
MIA,HOU,114,96,4,3:27,-4500,1500,2022-03-07
MIN,POR,71,41,3,8:06,-4500,1500,2022-03-07
DEN,GS,40,35,2,11:17,-550,360,2022-03-07
DET,ATL,113,110,O,0:40,-120,-110,2022-03-07
MIN,POR,72,41,3,8:00,-4500,1500,2022-03-07
DAL,UTA,60,49,3,12:00,-315,230,2022-03-07
DET,ATL,113,110,O,0:11,-120,-110,2022-03-07
MIA,HOU,116,96,4,3:04,-4500,1500,2022-03-07
MIN,POR,73,41,3,8:01,-4500,1500,2022-03-07
DAL,UTA,60,49,3,11:59,-315,230,2022-03-07
MIN,POR,73,44,3,7:24,-4500,1500,2022-03-07
DAL,UTA,60,50,3,11:35,-255,190,2022-03-07
DEN,GS,40,35,2,11:14,-450,310,2022-03-07
MIN,POR,75,46,3,6:58,-4500,1500,2022-03-07
DAL,UTA,60,50,3,11:09,-290,215,2022-03-07
DEN,GS,43,35,2,10:36,-725,450,2022-03-07
DET,ATL,113,110,O,0:20,-120,-110,2022-03-07
MIA,HOU,116,98,4,2:47,-4500,1500,2022-03-07
MIN,POR,75,46,3,6:28,-4500,1500,2022-03-07
DAL,UTA,63,50,3,10:41,-450,310,2022-03-07
DEN,GS,46,35,2,10:00,-1050,600,2022-03-07
DET,ATL,113,110,O,0:17,-120,-110,2022-03-07
MIA,HOU,118,99,4,2:35,-4500,1500,2022-03-07
MIN,POR,75,46,3,6:23,-4500,1500,2022-03-07
DAL,UTA,63,50,3,10:30,-450,310,2022-03-07
DEN,GS,46,38,2,9:28,-725,450,2022-03-07
DET,ATL,113,110,F,,-120,-110,2022-03-07
MIA,HOU,118,99,4,2:16,-4500,1500,2022-03-07
MIN,POR,77,46,3,5:55,-4500,1500,2022-03-07
SA,LA,62,56,3,11:56,-400,280,2022-03-07
DAL,UTA,63,50,3,9:57,-500,340,2022-03-07
DEN,GS,47,38,2,9:21,-775,475,2022-03-07
MIA,HOU,118,99,4,1:54,-4500,1500,2022-03-07
MIN,POR,78,46,3,5:52,-4500,1500,2022-03-07
SA,LA,62,56,3,11:47,-435,300,2022-03-07
DAL,UTA,63,50,3,9:37,-500,340,2022-03-07
DEN,GS,48,38,2,9:19,-775,475,2022-03-07
MIA,HOU,121,99,4,1:27,-4500,1500,2022-03-07
MIN,POR,78,46,3,5:21,-4500,1500,2022-03-07
SA,LA,62,57,3,11:35,-400,280,2022-03-07
DAL,UTA,63,52,3,9:30,-370,260,2022-03-07
DEN,GS,48,41,2,9:08,-600,385,2022-03-07
MIA,HOU,121,99,4,1:19,-4500,1500,2022-03-07
MIN,POR,78,49,3,5:01,-4500,1500,2022-03-07
SA,LA,65,59,3,11:07,-435,300,2022-03-07
DAL,UTA,63,52,3,9:09,-330,240,2022-03-07
DEN,GS,48,41,2,8:55,-575,375,2022-03-07
MIA,HOU,123,101,4,1:12,-4500,1500,2022-03-07
MIN,POR,78,49,3,4:34,-4500,1500,2022-03-07
SA,LA,65,59,3,10:37,-435,300,2022-03-07
DAL,UTA,63,52,3,8:44,-350,250,2022-03-07
DEN,GS,48,44,2,8:38,-600,385,2022-03-07
MIA,HOU,123,101,4,1:11,-4500,1500,2022-03-07
MIN,POR,78,50,3,4:34,-4500,1500,2022-03-07
SA,LA,65,59,3,10:37,-400,280,2022-03-07
DAL,UTA,63,55,3,8:05,-280,210,2022-03-07
DEN,GS,50,44,2,8:00,-625,400,2022-03-07
MIA,HOU,123,103,4,0:34,-4500,1500,2022-03-07
MIN,POR,78,51,3,4:17,-4500,1500,2022-03-07
SA,LA,65,62,3,10:04,-290,215,2022-03-07
DAL,UTA,63,55,3,7:59,-280,210,2022-03-07
DEN,GS,50,44,2,8:03,-625,400,2022-03-07
MIA,HOU,123,106,4,0:01,-4500,1500,2022-03-07
MIN,POR,78,53,3,3:47,-4500,1500,2022-03-07
SA,LA,68,64,3,9:33,-350,250,2022-03-07
DAL,UTA,63,55,3,7:25,-255,190,2022-03-07
DEN,GS,50,44,2,7:53,-625,400,2022-03-07
MIN,POR,81,53,3,3:41,-4500,1500,2022-03-07
SA,LA,71,68,3,9:01,-385,270,2022-03-07
DAL,UTA,63,55,3,7:24,-255,190,2022-03-07
DEN,GS,50,44,2,7:32,-625,400,2022-03-07
MIN,POR,81,54,3,3:33,-4500,1500,2022-03-07
SA,LA,71,70,3,8:40,-280,210,2022-03-07
DAL,UTA,63,57,3,6:59,-220,170,2022-03-07
DEN,GS,51,44,2,7:28,-775,475,2022-03-07
MIN,POR,81,55,3,3:27,-4500,1500,2022-03-07
DAL,UTA,66,57,3,6:54,-300,220,2022-03-07
DEN,GS,52,47,2,7:12,-625,400,2022-03-07
MIN,POR,84,55,3,2:53,-4500,1500,2022-03-07
SA,LA,71,70,3,8:40,-265,200,2022-03-07
DEN,GS,52,47,2,6:58,-675,425,2022-03-07
MIN,POR,84,55,3,2:26,-4500,1500,2022-03-07
SA,LA,71,70,3,8:40,-255,190,2022-03-07
DEN,GS,52,47,2,6:55,-575,375,2022-03-07
DAL,UTA,66,57,3,6:54,-315,230,2022-03-07
DEN,GS,52,49,2,6:27,-525,350,2022-03-07
DEN,GS,54,49,2,6:19,-575,375,2022-03-07
SA,LA,73,70,3,8:15,-280,210,2022-03-07
DAL,UTA,66,57,3,6:53,-315,230,2022-03-07
SA,LA,73,70,3,7:50,-315,230,2022-03-07
DAL,UTA,66,57,3,6:16,-330,240,2022-03-07
DEN,GS,54,49,2,6:19,-600,385,2022-03-07
SA,LA,73,70,3,7:42,-315,230,2022-03-07
DAL,UTA,69,57,3,5:49,-575,375,2022-03-07
MIN,POR,85,55,3,2:26,-4500,1500,2022-03-07
SA,LA,73,72,3,7:31,-220,170,2022-03-07
DAL,UTA,69,57,3,5:11,-725,450,2022-03-07
MIN,POR,85,55,3,2:09,-4500,1500,2022-03-07
SA,LA,73,73,3,7:30,-200,160,2022-03-07
DAL,UTA,69,57,3,4:39,-775,475,2022-03-07
DEN,GS,54,49,2,6:27,-600,385,2022-03-07
SAC,NY,,,,,-180,155,2022-03-07
MIN,POR,85,55,3,1:46,-4500,1500,2022-03-07
SA,LA,75,75,3,6:57,-200,160,2022-03-07
DAL,UTA,72,57,3,4:06,-1600,800,2022-03-07
DEN,GS,56,49,2,5:51,-625,400,2022-03-07
MIN,POR,85,58,3,1:22,-4500,1500,2022-03-07
SA,LA,75,76,3,6:46,-175,145,2022-03-07
DAL,UTA,72,57,3,4:00,-1600,800,2022-03-07
DEN,GS,56,50,2,5:51,-575,375,2022-03-07
MIN,POR,87,60,3,0:41,-4500,1500,2022-03-07
SA,LA,77,76,3,6:30,-235,180,2022-03-07
DAL,UTA,75,59,3,3:31,-2000,900,2022-03-07
DEN,GS,56,53,2,5:25,-435,300,2022-03-07
MIN,POR,87,60,3,0:27,-4500,1500,2022-03-07
SA,LA,80,78,3,6:08,-265,200,2022-03-07
DAL,UTA,75,59,3,3:18,-1150,650,2022-03-07
DEN,GS,58,53,2,4:56,-475,325,2022-03-07
MIN,POR,87,60,3,0:24,-4500,1500,2022-03-07
DAL,UTA,75,59,3,2:38,-1800,850,2022-03-07
DEN,GS,60,53,2,4:21,-600,385,2022-03-07
MIN,POR,90,60,4,12:00,-4500,1500,2022-03-07
DAL,UTA,75,59,3,2:30,-1800,850,2022-03-07
DEN,GS,60,53,2,4:02,-725,450,2022-03-07
DEN,GS,60,53,2,4:02,-625,400,2022-03-07
DEN,GS,60,53,2,3:57,-575,375,2022-03-07
DEN,GS,60,53,2,3:35,-575,375,2022-03-07
DEN,GS,60,53,2,3:22,-600,385,2022-03-07
MIN,POR,90,60,4,11:52,-4500,1500,2022-03-07
SA,LA,80,78,3,6:08,-280,210,2022-03-07
DEN,GS,60,54,2,3:19,-600,385,2022-03-07
MIN,POR,92,60,4,11:18,-4500,1500,2022-03-07
SA,LA,81,78,3,6:00,-265,200,2022-03-07
DAL,UTA,77,59,3,2:17,-2800,1100,2022-03-07
DEN,GS,60,57,2,2:49,-550,360,2022-03-07
MIN,POR,94,60,4,10:48,-4500,1500,2022-03-07
SA,LA,84,80,3,5:20,-350,250,2022-03-07
DAL,UTA,78,59,3,1:49,-2800,1100,2022-03-07
DEN,GS,62,59,2,2:25,-420,290,2022-03-07
MIN,POR,94,60,4,10:24,-4500,1500,2022-03-07
SA,LA,84,80,3,4:48,-350,250,2022-03-07
DAL,UTA,78,60,3,1:48,-2800,1100,2022-03-07
DEN,GS,62,59,2,2:19,-450,310,2022-03-07
MIN,POR,94,61,4,10:24,-4500,1500,2022-03-07
SA,LA,84,80,3,4:16,-350,250,2022-03-07
DAL,UTA,78,61,3,1:47,-2400,1000,2022-03-07
DEN,GS,64,62,2,1:43,-420,290,2022-03-07
MIN,POR,94,63,4,10:21,-4500,1500,2022-03-07
SA,LA,84,80,3,4:12,-370,260,2022-03-07
DAL,UTA,80,63,3,1:09,-2400,1000,2022-03-07
DEN,GS,66,65,2,1:20,-350,250,2022-03-07
MIN,POR,94,63,4,10:07,-4500,1500,2022-03-07
SA,LA,86,80,3,4:11,-400,280,2022-03-07
DAL,UTA,83,65,3,0:30,-3500,1300,2022-03-07
DEN,GS,66,65,2,1:08,-300,220,2022-03-07
MIN,POR,96,63,4,10:10,-4500,1500,2022-03-07
SA,LA,86,82,3,3:50,-315,230,2022-03-07
DAL,UTA,85,65,3,0:20,-3200,1200,2022-03-07
DEN,GS,68,65,2,0:36,-330,240,2022-03-07
MIN,POR,96,63,4,9:53,-4500,1500,2022-03-07
SA,LA,86,82,3,3:44,-350,250,2022-03-07
DAL,UTA,85,65,3,0:16,-3500,1300,2022-03-07
DEN,GS,70,67,2,0:18,-300,220,2022-03-07
MIN,POR,99,65,4,9:22,-4500,1500,2022-03-07
SA,LA,86,82,3,3:27,-315,230,2022-03-07
DEN,GS,71,67,2,0:18,-290,215,2022-03-07
MIN,POR,99,65,4,8:46,-4500,1500,2022-03-07
SA,LA,86,82,3,3:16,-385,270,2022-03-07
MIN,POR,99,65,4,8:39,-4500,1500,2022-03-07
SA,LA,87,82,3,3:05,-370,260,2022-03-07
DEN,GS,71,69,3,12:00,-255,190,2022-03-07
MIN,POR,101,66,4,8:38,-4500,1500,2022-03-07
SA,LA,89,82,3,2:54,-550,360,2022-03-07
DEN,GS,71,69,3,12:00,-265,200,2022-03-07
MIN,POR,101,68,4,8:06,-4500,1500,2022-03-07
SA,LA,89,82,3,2:50,-500,340,2022-03-07
DEN,GS,71,69,3,12:00,-315,230,2022-03-07
MIN,POR,103,68,4,7:46,-4500,1500,2022-03-07
SA,LA,89,82,3,2:25,-625,400,2022-03-07
DAL,UTA,85,68,3,0:08,-3200,1200,2022-03-07
DEN,GS,71,69,3,12:00,-385,270,2022-03-07
MIN,POR,103,68,4,7:33,-4500,1500,2022-03-07
SA,LA,90,82,3,2:19,-600,385,2022-03-07
DAL,UTA,85,68,4,12:00,-3200,1200,2022-03-07
DEN,GS,71,69,3,12:00,-370,260,2022-03-07
MIN,POR,103,68,4,7:07,-4500,1500,2022-03-07
SA,LA,90,84,3,1:48,-525,350,2022-03-07
MIN,POR,103,68,4,6:26,-4500,1500,2022-03-07
SA,LA,92,87,3,1:21,-350,250,2022-03-07
MIN,POR,103,68,4,6:10,-4500,1500,2022-03-07
SA,LA,92,87,3,1:09,-330,240,2022-03-07
SA,LA,92,88,3,1:09,-350,250,2022-03-07
SA,LA,92,88,3,1:04,-370,260,2022-03-07
DAL,UTA,85,70,4,11:40,-2400,1000,2022-03-07
DEN,GS,71,69,3,12:00,-350,250,2022-03-07
SA,LA,93,88,3,1:03,-350,250,2022-03-07
