game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021200230,2012-11-30,MIN,MIL,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021200230,2012-11-30,MIN,MIL,0.0,1,12,0,,MIN,jump_ball,0,False,False,Jump Ball Pekovic vs. Dalembert: Tip to Henson,,0-0,0,0
0021200230,2012-11-30,MIN,MIL,0.27,1,11,44,MIL,MIL,fg_make,79,False,False,,Ellis 14' Pullup Jump Shot (2 PTS),0-2,0,2
0021200230,2012-11-30,MIN,MIL,0.53,1,11,28,MIN,MIL,foul,2,False,False,,Dalembert S.FOUL (P1.T1),0-2,0,2
0021200230,2012-11-30,MIN,MIL,0.53,1,11,28,MIN,MIN,ft_miss,11,False,False,MISS Pekovic Free Throw 1 of 2,,0-2,0,2
0021200230,2012-11-30,MIN,MIL,0.53,1,11,28,MIN,MIN,reb,1,False,False,TIMBERWOLVES Rebound,,0-2,0,2
0021200230,2012-11-30,MIN,MIL,0.53,1,11,28,MIN,MIN,ft_make,12,False,False,Pekovic Free Throw 2 of 2 (1 PTS),,1-2,1,2
0021200230,2012-11-30,MIN,MIL,0.73,1,11,16,MIL,MIL,fg_miss,1,False,False,,MISS Henson 19' Jump Shot,1-2,1,2
0021200230,2012-11-30,MIN,MIL,0.77,1,11,14,MIN,MIN,reb,0,False,False,Ridnour REBOUND (Off:0 Def:1),,1-2,1,2
0021200230,2012-11-30,MIN,MIL,1.08,1,10,55,MIN,MIN,fg_make,5,False,False,Pekovic 2' Layup (3 PTS) (Barea 1 AST),,3-2,3,2
0021200230,2012-11-30,MIN,MIL,1.4,1,10,36,MIL,MIL,fg_miss,73,False,False,,MISS Ellis  Driving Reverse Layup,3-2,3,2
0021200230,2012-11-30,MIN,MIL,1.42,1,10,35,MIL,MIL,fg_make,4,False,False,,Henson  Tip Shot (2 PTS),3-4,3,4
0021200230,2012-11-30,MIN,MIL,1.42,1,10,35,MIL,MIL,reb,0,False,False,,Henson REBOUND (Off:1 Def:0),3-2,3,2
0021200230,2012-11-30,MIN,MIL,1.62,1,10,23,MIN,MIN,fg_make,75,False,False,Barea 1' Driving Finger Roll Layup (2 PTS),,5-4,5,4
0021200230,2012-11-30,MIN,MIL,1.82,1,10,11,MIL,MIL,fg_miss,41,False,False,,MISS Harris  Running Layup,5-4,5,4
0021200230,2012-11-30,MIN,MIL,1.83,1,10,10,MIL,MIL,fg_make,4,False,False,,Henson 1' Tip Shot (4 PTS),5-6,5,6
0021200230,2012-11-30,MIN,MIL,1.83,1,10,10,MIL,MIL,reb,0,False,False,,Henson REBOUND (Off:2 Def:0),5-4,5,4
0021200230,2012-11-30,MIN,MIL,2.17,1,9,50,MIN,MIN,fg_make,1,False,False,Love 17' Jump Shot (2 PTS),,7-6,7,6
0021200230,2012-11-30,MIN,MIL,2.4,1,9,36,MIL,MIL,fg_make,5,False,False,,Ellis 1' Layup (4 PTS) (Dalembert 1 AST),7-8,7,8
0021200230,2012-11-30,MIN,MIL,2.55,1,9,27,MIN,MIN,fg_miss,79,False,False,MISS Ridnour 18' Pullup Jump Shot,,7-8,7,8
0021200230,2012-11-30,MIN,MIL,2.57,1,9,26,MIL,MIL,reb,0,False,False,,Henson REBOUND (Off:2 Def:1),7-8,7,8
0021200230,2012-11-30,MIN,MIL,2.83,1,9,10,MIL,MIL,fg_miss,1,False,False,,MISS Harris 11' Jump Shot,7-8,7,8
0021200230,2012-11-30,MIN,MIL,2.87,1,9,8,MIL,MIL,fg_make,4,False,False,,Henson 1' Tip Shot (6 PTS),7-10,7,10
0021200230,2012-11-30,MIN,MIL,2.87,1,9,8,MIL,MIL,reb,0,False,False,,Henson REBOUND (Off:3 Def:1),7-8,7,8
0021200230,2012-11-30,MIN,MIL,3.03,1,8,58,MIN,MIN,fg_make,1,False,False,Barea 8' Jump Shot (4 PTS),,9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.27,1,8,44,MIL,MIL,tov,2,False,True,,Dalembert Lost Ball Turnover (P1.T1),9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.27,1,8,44,MIL,MIN,steal,2,False,True,steal,steal,9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.35,1,8,39,MIN,MIN,tov,2,False,True,Howard Lost Ball Turnover (P1.T1),,9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.35,1,8,39,MIN,MIL,steal,2,False,True,steal,steal,9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.47,1,8,32,MIL,MIL,fg3_miss,1,False,False,,MISS Harris 25' 3PT Jump Shot,9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.48,1,8,31,MIN,MIN,reb,0,False,False,Love REBOUND (Off:0 Def:1),,9-10,9,10
0021200230,2012-11-30,MIN,MIL,3.78,1,8,13,MIN,MIN,fg3_make,1,False,False,Love 25' 3PT Jump Shot (5 PTS) (Barea 2 AST),,12-10,12,10
0021200230,2012-11-30,MIN,MIL,3.93,1,8,4,MIL,MIN,violation,5,False,False,Pekovic Violation:Kicked Ball,,12-10,12,10
0021200230,2012-11-30,MIN,MIL,4.03,1,7,58,MIL,MIN,foul,2,False,False,Pekovic S.FOUL (P1.T1),,12-10,12,10
0021200230,2012-11-30,MIN,MIL,4.03,1,7,58,MIL,MIL,ft_make,11,False,False,,Harris Free Throw 1 of 2 (1 PTS),12-11,12,11
0021200230,2012-11-30,MIN,MIL,4.03,1,7,58,MIL,MIL,ft_make,12,False,False,,Harris Free Throw 2 of 2 (2 PTS),12-12,12,12
0021200230,2012-11-30,MIN,MIL,4.28,1,7,43,MIN,MIN,fg_make,46,False,False,Howard 11' Running Jump Shot (2 PTS),,14-12,14,12
0021200230,2012-11-30,MIN,MIL,4.57,1,7,26,MIL,MIL,fg_miss,78,False,False,,MISS Jennings 17' Floating Jump Shot,14-12,14,12
0021200230,2012-11-30,MIN,MIL,4.58,1,7,25,MIL,MIL,reb,0,False,False,,Jennings REBOUND (Off:1 Def:0),14-12,14,12
0021200230,2012-11-30,MIN,MIL,4.62,1,7,23,MIL,MIL,fg_make,1,False,False,,Jennings 7' Jump Shot (2 PTS),14-14,14,14
0021200230,2012-11-30,MIN,MIL,4.83,1,7,10,MIN,MIN,fg_miss,47,False,False,MISS Barea 9' Turnaround Jump Shot,,14-14,14,14
0021200230,2012-11-30,MIN,MIL,4.85,1,7,9,MIL,MIL,reb,0,False,False,,Jennings REBOUND (Off:1 Def:1),14-14,14,14
0021200230,2012-11-30,MIN,MIL,4.97,1,7,2,MIL,MIL,fg3_make,79,False,False,,Jennings 24' 3PT Pullup Jump Shot (5 PTS),14-17,14,17
0021200230,2012-11-30,MIN,MIL,5.23,1,6,46,MIN,MIN,fg_miss,63,False,False,MISS Ridnour 14' Fadeaway Jumper,,14-17,14,17
0021200230,2012-11-30,MIN,MIL,5.27,1,6,44,MIL,MIL,reb,0,False,False,,Henson REBOUND (Off:3 Def:2),14-17,14,17
0021200230,2012-11-30,MIN,MIL,5.43,1,6,34,MIL,MIL,fg_miss,1,False,False,,MISS Dalembert 18' Jump Shot,14-17,14,17
0021200230,2012-11-30,MIN,MIL,5.45,1,6,33,MIN,MIN,reb,0,False,False,Howard REBOUND (Off:0 Def:1),,14-17,14,17
0021200230,2012-11-30,MIN,MIL,5.6,1,6,24,MIN,MIN,fg_make,5,False,False,Pekovic 1' Layup (5 PTS) (Barea 3 AST),,16-17,16,17
0021200230,2012-11-30,MIN,MIL,5.93,1,6,4,MIL,MIL,tov,1,False,True,,Jennings Bad Pass Turnover (P1.T2),16-17,16,17
0021200230,2012-11-30,MIN,MIL,5.93,1,6,4,MIL,MIN,steal,1,False,True,steal,steal,16-17,16,17
0021200230,2012-11-30,MIN,MIL,6.1,1,5,54,MIN,MIL,foul,2,False,False,,Harris S.FOUL (P1.T2),16-17,16,17
0021200230,2012-11-30,MIN,MIL,6.1,1,5,54,MIN,MIN,timeout,1,False,False,TIMBERWOLVES Timeout: Regular (Full 1 Short 0),,16-17,16,17
0021200230,2012-11-30,MIN,MIL,6.1,1,5,54,MIN,MIN,ft_make,11,False,False,Howard Free Throw 1 of 2 (3 PTS),,17-17,17,17
0021200230,2012-11-30,MIN,MIL,6.1,1,5,54,MIN,MIN,ft_make,12,False,False,Howard Free Throw 2 of 2 (4 PTS),,18-17,18,17
0021200230,2012-11-30,MIN,MIL,6.33,1,5,40,MIL,MIL,fg_miss,1,False,False,,MISS Jennings 14' Jump Shot,18-17,18,17
