game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021800770,2019-02-01,CHA,MEM,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.0,1,12,0,,CHA,jump_ball,0,False,False,Jump Ball Biyombo vs. Gasol: Tip to Carter,,0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.33,1,11,40,MEM,CHA,violation,5,False,False,Batum Violation:Kicked Ball (P.Ransom),,0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.43,1,11,34,MEM,MEM,tov,1,False,True,,Green Bad Pass Turnover (P1.T1),0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.43,1,11,34,MEM,CHA,steal,1,False,True,steal,steal,0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.57,1,11,26,CHA,CHA,fg_miss,5,False,False,MISS Lamb 7' Layup,,0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.62,1,11,23,MEM,MEM,reb,0,False,False,,Gasol REBOUND (Off:0 Def:1),0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.68,1,11,19,MEM,MEM,fg3_miss,1,False,False,,MISS Gasol 24' 3PT Jump Shot,0-0,0,0
0021800770,2019-02-01,CHA,MEM,0.75,1,11,15,CHA,CHA,reb,0,False,False,Lamb REBOUND (Off:0 Def:1),,0-0,0,0
0021800770,2019-02-01,CHA,MEM,1.0,1,11,0,CHA,CHA,tov,45,False,False,Walker Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,0-0,0,0
0021800770,2019-02-01,CHA,MEM,1.42,1,10,35,MEM,MEM,fg3_make,1,False,False,,Holiday 3PT Jump Shot (3 PTS) (Mack 1 AST),0-3,0,3
0021800770,2019-02-01,CHA,MEM,1.7,1,10,18,CHA,CHA,fg3_miss,1,False,False,MISS Lamb 25' 3PT Jump Shot,,0-3,0,3
0021800770,2019-02-01,CHA,MEM,1.75,1,10,15,MEM,MEM,reb,0,False,False,,Gasol REBOUND (Off:0 Def:2),0-3,0,3
0021800770,2019-02-01,CHA,MEM,1.87,1,10,8,MEM,MEM,fg_make,1,False,False,,Mack 20' Jump Shot (2 PTS) (Gasol 1 AST),0-5,0,5
0021800770,2019-02-01,CHA,MEM,2.1,1,9,54,CHA,CHA,fg_make,6,False,False,Walker 2' Driving Layup (2 PTS),,2-5,2,5
0021800770,2019-02-01,CHA,MEM,2.28,1,9,43,MEM,MEM,fg_miss,5,False,False,,MISS Mack 2' Layup,2-5,2,5
0021800770,2019-02-01,CHA,MEM,2.4,1,9,36,CHA,CHA,reb,0,False,False,Batum REBOUND (Off:0 Def:1),,2-5,2,5
0021800770,2019-02-01,CHA,MEM,2.5,1,9,30,CHA,CHA,fg3_make,1,False,False,Walker 27' 3PT Jump Shot (5 PTS) (Batum 1 AST),,5-5,5,5
0021800770,2019-02-01,CHA,MEM,2.77,1,9,14,MEM,MEM,fg3_miss,80,False,False,,MISS Carter 25' 3PT Step Back Jump Shot,5-5,5,5
0021800770,2019-02-01,CHA,MEM,2.82,1,9,11,CHA,CHA,reb,0,False,False,Williams REBOUND (Off:0 Def:1),,5-5,5,5
0021800770,2019-02-01,CHA,MEM,3.05,1,8,57,CHA,CHA,fg_miss,1,False,False,MISS Biyombo 18' Jump Shot,,5-5,5,5
0021800770,2019-02-01,CHA,MEM,3.12,1,8,53,MEM,MEM,reb,0,False,False,,Holiday REBOUND (Off:0 Def:1),5-5,5,5
0021800770,2019-02-01,CHA,MEM,3.28,1,8,43,MEM,MEM,fg_make,1,False,False,,Holiday 13' Jump Shot (5 PTS) (Gasol 2 AST),5-7,5,7
