game_id,date,home,vis,time,period,mins,secs,pos,team,event,event_deets,block,steal,home_desc,vis_desc,score,home_score,vis_score
0021800084,2018-10-28,DAL,UTA,0.0,1,12,0,,,period_start,0,False,False,,,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.0,1,12,0,,DAL,jump_ball,0,False,False,Jump Ball Jordan vs. Gobert: Tip to Mitchell,,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.27,1,11,44,UTA,UTA,fg3_miss,1,False,False,,MISS Crowder 25' 3PT Jump Shot,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.3,1,11,42,DAL,DAL,reb,0,False,False,Jordan REBOUND (Off:0 Def:1),,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.47,1,11,32,DAL,DAL,fg3_miss,1,False,False,MISS Barnes 26' 3PT Jump Shot,,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.53,1,11,28,UTA,UTA,reb,0,False,False,,Gobert REBOUND (Off:0 Def:1),0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.72,1,11,17,UTA,UTA,fg_miss,6,False,False,,MISS Rubio 1' Driving Layup,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.73,1,11,16,DAL,DAL,reb,0,False,False,Jordan REBOUND (Off:0 Def:2),,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.87,1,11,8,DAL,DAL,fg_miss,1,False,False,MISS Smith Jr. 17' Jump Shot,,0-0,0,0
0021800084,2018-10-28,DAL,UTA,0.92,1,11,5,UTA,UTA,reb,0,False,False,,Gobert REBOUND (Off:0 Def:2),0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.18,1,10,49,UTA,UTA,fg_miss,47,True,False,,MISS Gobert 11' Turnaround Jump Shot,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.18,1,10,49,UTA,DAL,block,47,True,False,block,block,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.23,1,10,46,DAL,DAL,reb,0,False,False,Jordan REBOUND (Off:0 Def:3),,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.4,1,10,36,DAL,DAL,fg_miss,47,True,False,MISS Matthews 11' Turnaround Jump Shot,,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.4,1,10,36,DAL,UTA,block,47,True,False,block,block,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.43,1,10,34,DAL,DAL,reb,0,False,False,Matthews REBOUND (Off:1 Def:0),,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.47,1,10,32,DAL,DAL,fg_miss,5,False,False,MISS Matthews 3' Layup,,0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.5,1,10,30,UTA,UTA,reb,0,False,False,,Gobert REBOUND (Off:0 Def:3),0-0,0,0
0021800084,2018-10-28,DAL,UTA,1.62,1,10,23,UTA,UTA,fg_make,6,False,False,,Mitchell Driving Layup (2 PTS),0-2,0,2
0021800084,2018-10-28,DAL,UTA,1.92,1,10,5,DAL,DAL,fg_make,98,False,False,Doncic 1' Cutting Layup Shot (2 PTS) (Matthews 1 AST),,2-2,2,2
0021800084,2018-10-28,DAL,UTA,2.22,1,9,47,UTA,UTA,fg_miss,101,False,False,,MISS Ingles 9' Driving Floating Jump Shot,2-2,2,2
0021800084,2018-10-28,DAL,UTA,2.23,1,9,46,UTA,UTA,reb,0,False,False,,Gobert REBOUND (Off:1 Def:3),2-2,2,2
0021800084,2018-10-28,DAL,UTA,2.25,1,9,45,UTA,UTA,fg_make,72,False,False,,Gobert 1' Putback Layup (2 PTS),2-4,2,4
0021800084,2018-10-28,DAL,UTA,2.65,1,9,21,DAL,DAL,fg_miss,1,False,False,MISS Jordan 20' Jump Shot,,2-4,2,4
0021800084,2018-10-28,DAL,UTA,2.7,1,9,18,UTA,UTA,reb,0,False,False,,Ingles REBOUND (Off:0 Def:1),2-4,2,4
0021800084,2018-10-28,DAL,UTA,2.85,1,9,9,UTA,UTA,fg_make,98,False,False,,Crowder 1' Cutting Layup Shot (2 PTS) (Ingles 1 AST),2-6,2,6
0021800084,2018-10-28,DAL,UTA,3.08,1,8,55,DAL,DAL,tov,45,False,False,Smith Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T1),,2-6,2,6
